node_id,lon,lat,node_type,degree,source,year_basis,plant_id,plant_index,storage_hub_id,storage_hub_index,province
node_00483,128.065134,46.980043,plant,1,inputs/plants_unit.csv,2025,P0256,256,,,Heilongjiang
node_00484,122.390042,42.970016,plant,1,inputs/plants_unit.csv,2025,P0257,257,,,Inner Mongolia
node_00485,84.003586,41.821533,plant,1,inputs/plants_unit.csv,2025,P0258,258,,,Xinjiang
node_00486,106.08843133333332,26.953804166666668,plant,1,inputs/plants_unit.csv,2025,P0259,259,,,Guizhou
node_00487,106.291944,36.044444,plant,1,inputs/plants_unit.csv,2025,P0260,260,,,Ningxia
node_00488,88.32697,38.950112,plant,1,inputs/plants_unit.csv,2025,P0261,261,,,Xinjiang
node_00489,107.5423551,26.6304173,plant,1,inputs/plants_unit.csv,2025,P0262,262,,,Guizhou
node_00490,108.118848,34.258855,plant,1,inputs/plants_unit.csv,2025,P0263,263,,,Shaanxi
node_00491,104.5803369,30.7056052,plant,1,inputs/plants_unit.csv,2025,P0264,264,,,Sichuan
node_00492,102.685854,37.901104,plant,1,inputs/plants_unit.csv,2025,P0265,265,,,Gansu
node_00493,124.169753,50.427253,plant,1,inputs/plants_unit.csv,2025,P0266,266,,,Heilongjiang
node_00494,113.87296000000002,29.665230000000005,plant,1,inputs/plants_unit.csv,2025,P0267,267,,,Hubei
node_00495,119.341125,41.560504,plant,1,inputs/plants_unit.csv,2025,P0268,268,,,Inner Mongolia
node_00496,116.60407514736842,23.12340687368421,plant,1,inputs/plants_unit.csv,2025,P0269,269,,,Guangdong
node_00497,86.5936,46.6088,plant,1,inputs/plants_unit.csv,2025,P0270,270,,,Xinjiang
node_00498,113.06552,25.25886,plant,1,inputs/plants_unit.csv,2025,P0271,271,,,Guangdong
node_00499,94.883333,36.416667,plant,1,inputs/plants_unit.csv,2025,P0272,272,,,Qinghai
node_00500,117.37926,26.00357,plant,1,inputs/plants_unit.csv,2025,P0273,273,,,Fujian
node_00501,116.15334,38.74469,plant,1,inputs/plants_unit.csv,2025,P0274,274,,,Hebei
node_00502,102.157971575,38.433599375,plant,1,inputs/plants_unit.csv,2025,P0275,275,,,Gansu
node_00503,87.914977,42.82463,plant,1,inputs/plants_unit.csv,2025,P0276,276,,,Xinjiang
node_00504,109.6934879,24.4560027,plant,1,inputs/plants_unit.csv,2025,P0277,277,,,Guangxi
node_00505,109.4795544,39.0850986,plant,1,inputs/plants_unit.csv,2025,P0278,278,,,Inner Mongolia
node_00506,109.7658333,23.1119444,plant,1,inputs/plants_unit.csv,2025,P0279,279,,,Guangxi
node_00507,117.6878713,32.9337496,plant,1,inputs/plants_unit.csv,2025,P0280,280,,,Anhui
node_00508,85.0218233,45.54546385,plant,1,inputs/plants_unit.csv,2025,P0281,281,,,Xinjiang
node_00509,118.7059434,35.7063058,plant,1,inputs/plants_unit.csv,2025,P0282,282,,,Shandong
node_00510,113.522017,31.640073,plant,1,inputs/plants_unit.csv,2025,P0283,283,,,Hubei
node_00511,117.91056765294118,38.10652717647059,plant,1,inputs/plants_unit.csv,2025,P0284,284,,,Shandong
node_00512,104.0667928,25.6622058,plant,1,inputs/plants_unit.csv,2025,P0285,285,,,Yunnan
node_00513,115.9378971,28.81613945,plant,1,inputs/plants_unit.csv,2025,P0286,286,,,Jiangxi
node_00514,104.169048,37.232754,plant,1,inputs/plants_unit.csv,2025,P0287,287,,,Gansu
node_00515,113.180878,44.018566,plant,1,inputs/plants_unit.csv,2025,P0288,288,,,Inner Mongolia
node_00516,120.835657,49.283636,plant,1,inputs/plants_unit.csv,2025,P0289,289,,,Inner Mongolia
node_00517,106.24904266666664,28.29239933333333,plant,1,inputs/plants_unit.csv,2025,P0290,290,,,Guizhou
node_00518,112.75008345,38.4604465,plant,1,inputs/plants_unit.csv,2025,P0291,291,,,Shanxi
node_00519,108.456944,31.269167,plant,1,inputs/plants_unit.csv,2025,P0292,292,,,Chongqing
node_00520,105.85501600000002,29.0363,plant,1,inputs/plants_unit.csv,2025,P0293,293,,,Chongqing
node_00521,117.08502,29.18719,plant,1,inputs/plants_unit.csv,2025,P0294,294,,,Jiangxi
node_00522,112.89723415555557,23.012968666666666,plant,1,inputs/plants_unit.csv,2025,P0295,295,,,Guangdong
node_00523,114.140877,32.109018,plant,1,inputs/plants_unit.csv,2025,P0296,296,,,Henan
node_00524,117.857259,28.28488,plant,1,inputs/plants_unit.csv,2025,P0297,297,,,Jiangxi
node_00525,88.51703900000001,44.087246,plant,1,inputs/plants_unit.csv,2025,P0298,298,,,Xinjiang
node_00526,121.254736,39.574197000000005,plant,1,inputs/plants_unit.csv,2025,P0299,299,,,Liaoning
node_00527,107.555455,22.494869,plant,1,inputs/plants_unit.csv,2025,P0300,300,,,Guangxi
node_00528,119.303398,31.487864,plant,1,inputs/plants_unit.csv,2025,P0301,301,,,Jiangsu
node_00529,81.66835,41.720435,plant,1,inputs/plants_unit.csv,2025,P0302,302,,,Xinjiang
node_00530,114.0485942,32.9569897,plant,1,inputs/plants_unit.csv,2025,P0303,303,,,Henan
node_00531,101.042068,41.913656,plant,1,inputs/plants_unit.csv,2025,P0304,304,,,Inner Mongolia
node_00532,117.630486,44.562956,plant,1,inputs/plants_unit.csv,2025,P0305,305,,,Inner Mongolia
node_00533,109.115512,39.91998,plant,1,inputs/plants_unit.csv,2025,P0306,306,,,Inner Mongolia
node_00534,113.465393,28.935746,plant,1,inputs/plants_unit.csv,2025,P0307,307,,,Hunan
node_00535,100.9098322,36.974299,plant,1,inputs/plants_unit.csv,2025,P0308,308,,,Qinghai
node_00536,121.41631999999998,44.97107,plant,1,inputs/plants_unit.csv,2025,P0309,309,,,Inner Mongolia
node_00537,110.0629,33.807099,plant,1,inputs/plants_unit.csv,2025,P0310,310,,,Shaanxi
node_00538,111.7,29.031,plant,1,inputs/plants_unit.csv,2025,P0311,311,,,Hunan
node_00539,111.376042,35.590983,plant,1,inputs/plants_unit.csv,2025,P0312,312,,,Shanxi
node_00540,78.967921,39.895939,plant,1,inputs/plants_unit.csv,2025,P0313,313,,,Xinjiang
node_00541,112.162201,40.27631,plant,1,inputs/plants_unit.csv,2025,P0314,314,,,Inner Mongolia
node_00542,115.69073736,28.160454680000004,plant,1,inputs/plants_unit.csv,2025,P0315,315,,,Jiangxi
node_00543,109.447256,31.118822,plant,1,inputs/plants_unit.csv,2025,P0316,316,,,Chongqing
node_00544,118.36866000000002,33.839984,plant,1,inputs/plants_unit.csv,2025,P0317,317,,,Jiangsu
node_00545,124.4014418,43.15431715,plant,1,inputs/plants_unit.csv,2025,P0318,318,,,Jilin
node_00546,113.747689,40.86604,plant,1,inputs/plants_unit.csv,2025,P0319,319,,,Inner Mongolia
node_00547,107.489232,25.226875,plant,1,inputs/plants_unit.csv,2025,P0320,320,,,Guizhou
node_00548,125.1600082,42.8720236,plant,1,inputs/plants_unit.csv,2025,P0321,321,,,Jilin
node_00549,90.126799,42.974907,plant,1,inputs/plants_unit.csv,2025,P0322,322,,,Xinjiang
node_00550,111.90004,33.086416,plant,1,inputs/plants_unit.csv,2025,P0323,323,,,Henan
node_00551,107.237001675,34.46888477500001,plant,1,inputs/plants_unit.csv,2025,P0324,324,,,Shaanxi
node_00552,120.717248,30.22652,plant,1,inputs/plants_unit.csv,2025,P0325,325,,,Zhejiang
node_00553,121.57206112,29.49122172,plant,1,inputs/plants_unit.csv,2025,P0326,326,,,Zhejiang
node_00554,108.333304,30.60260700000001,plant,1,inputs/plants_unit.csv,2025,P0327,327,,,Chongqing
node_00555,122.1535206,43.6713737,plant,1,inputs/plants_unit.csv,2025,P0328,328,,,Inner Mongolia
node_00556,80.437165,44.148549,plant,1,inputs/plants_unit.csv,2025,P0329,329,,,Xinjiang
node_00557,96.51300000000002,40.6599,plant,1,inputs/plants_unit.csv,2025,P0330,330,,,Gansu
node_00558,117.0972,23.56645,plant,1,inputs/plants_unit.csv,2025,P0331,331,,,Guangdong
node_00559,114.8433969,38.5122064,plant,1,inputs/plants_unit.csv,2025,P0332,332,,,Hebei
node_00560,114.640278,23.567222,plant,1,inputs/plants_unit.csv,2025,P0333,333,,,Guangdong
node_00561,115.999182,39.563323,plant,1,inputs/plants_unit.csv,2025,P0334,334,,,Hebei
node_00562,114.8921871,31.1420662,plant,1,inputs/plants_unit.csv,2025,P0335,335,,,Hubei
node_00563,119.106454,45.955947,plant,1,inputs/plants_unit.csv,2025,P0336,336,,,Inner Mongolia
node_00564,105.776871,25.377552,plant,1,inputs/plants_unit.csv,2025,P0337,337,,,Guizhou
node_00565,110.06851,25.10107,plant,1,inputs/plants_unit.csv,2025,P0338,338,,,Guangxi
node_00566,110.0319297,19.9600112,plant,1,inputs/plants_unit.csv,2025,P0339,339,,,Hainan
node_00567,119.0763143846154,42.26995515384616,plant,1,inputs/plants_unit.csv,2025,P0340,340,,,Inner Mongolia
node_00568,114.879269,37.64045,plant,1,inputs/plants_unit.csv,2025,P0341,341,,,Hebei
node_00569,121.5744765125,28.854719537500003,plant,1,inputs/plants_unit.csv,2025,P0342,342,,,Zhejiang
node_00570,112.2686111,28.596666700000004,plant,1,inputs/plants_unit.csv,2025,P0343,343,,,Hunan
node_00571,88.181922,37.876453,plant,1,inputs/plants_unit.csv,2025,P0344,344,,,Xinjiang
node_00572,102.473117,38.949575,plant,1,inputs/plants_unit.csv,2025,P0345,345,,,Gansu
node_00573,116.1394932,43.997505,plant,1,inputs/plants_unit.csv,2025,P0346,346,,,Inner Mongolia
node_00574,106.40747515,38.9737633,plant,1,inputs/plants_unit.csv,2025,P0347,347,,,Ningxia
node_00575,118.86002289473684,32.23087336842106,plant,1,inputs/plants_unit.csv,2025,P0348,348,,,Jiangsu
node_00576,113.8715649,22.4815686,plant,1,inputs/plants_unit.csv,2025,P0349,349,,,Guangdong
node_00577,110.943891,23.290635,plant,1,inputs/plants_unit.csv,2025,P0350,350,,,Guangxi
node_00578,124.9161,28.978,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S001,1,nan
node_00579,113.1052,19.3611,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S002,2,nan
node_00580,84.0895,39.878,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S003,3,nan
node_00581,125.293,46.4711,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S004,4,nan
node_00582,119.4515,38.7978,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S005,5,nan
node_00583,118.5939,32.6443,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S006,6,nan
node_00584,109.5257,20.3398,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S007,7,nan
node_00585,116.1741,38.7676,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S008,8,nan
node_00586,115.0295,33.4334,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S009,9,nan
node_00587,90.7918,43.0487,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S010,10,nan
node_00588,93.3294,37.5934,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S011,11,nan
node_00589,105.8549,30.5153,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S012,12,nan
node_00590,86.7068,45.1448,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S013,13,nan
node_00591,114.971,44.5434,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S014,14,nan
node_00592,123.5795,38.6369,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S015,15,nan
node_00593,104.4555,40.8709,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S016,16,nan
node_00594,122.7215,35.5668,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S017,17,nan
node_00595,131.3162,47.2219,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S018,18,nan
node_00596,112.6552,32.6692,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S019,19,nan
node_00597,111.7645,42.7137,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S020,20,nan
node_00598,107.9666,37.6034,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S021,21,nan
node_00599,112.7198,36.9409,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S022,22,nan
node_00600,81.7325,36.5368,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S023,23,nan
node_00601,82.0925,41.9938,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S024,24,nan
node_00602,100.8123,41.5034,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S025,25,nan
node_00603,112.4539,30.3336,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S026,26,nan
node_00604,122.1384,33.6558,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S027,27,nan
node_00605,84.4855,37.4511,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S028,28,nan
node_00606,93.3167,42.4045,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S029,29,nan
node_00607,115.3057,21.1915,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S030,30,nan
node_00608,117.4594,48.1257,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S031,31,nan
node_00609,115.2849,35.6839,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S032,32,nan
node_00610,90.9983,38.064,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S033,33,nan
node_00611,122.995,41.692,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S034,34,nan
node_00612,124.8488,43.4594,storage_hub,1,封存汇图层-Fan,Fan_raster_5km,,,S035,35,nan
