year,resource_type,region,province_name,competition_scope,used,available,unit,utilization
2030,ammonia,A015000,云南省,shared_ammonia_node,0.0,144466595.7142223,kg/yr,0.0
2030,ammonia,A015001,云南省,shared_ammonia_node,0.0,22523919.47798296,kg/yr,0.0
2030,ammonia,A015002,云南省,shared_ammonia_node,0.0,63132437.86621094,kg/yr,0.0
2030,ammonia,A015003,云南省,shared_ammonia_node,0.0,440190.8180930398,kg/yr,0.0
2030,ammonia,A015004,云南省,shared_ammonia_node,0.0,149178554.35458097,kg/yr,0.0
2030,ammonia,A015005,云南省,shared_ammonia_node,0.0,405552068.836559,kg/yr,0.0
2030,ammonia,A015006,云南省,shared_ammonia_node,0.0,42708205.111416906,kg/yr,0.0
2030,ammonia,A015007,云南省,shared_ammonia_node,0.0,7366244.362571023,kg/yr,0.0
2030,ammonia,A015008,云南省,shared_ammonia_node,0.0,65196908.236416906,kg/yr,0.0
2030,ammonia,A015009,云南省,shared_ammonia_node,0.0,4029229.1703657666,kg/yr,0.0
2030,ammonia,A015010,云南省,shared_ammonia_node,0.0,69855215.99786933,kg/yr,0.0
2030,ammonia,A015011,云南省,shared_ammonia_node,0.0,230162885.6977983,kg/yr,0.0
2030,ammonia,A015012,云南省,shared_ammonia_node,0.0,138777755.859375,kg/yr,0.0
2030,ammonia,A015013,云南省,shared_ammonia_node,0.0,35553699.2631392,kg/yr,0.0
2030,ammonia,A015014,云南省,shared_ammonia_node,0.0,252673145.15269887,kg/yr,0.0
2030,ammonia,A015015,云南省,shared_ammonia_node,0.0,154072014.16015625,kg/yr,0.0
2030,ammonia,A015016,云南省,shared_ammonia_node,0.0,94537621.36008523,kg/yr,0.0
2030,ammonia,A015017,云南省,shared_ammonia_node,0.0,7106141.246448864,kg/yr,0.0
2030,ammonia,A015018,云南省,shared_ammonia_node,0.0,2012032.4928977275,kg/yr,0.0
2030,ammonia,A015019,云南省,shared_ammonia_node,0.0,17762297.318892047,kg/yr,0.0
2030,ammonia,A015020,云南省,shared_ammonia_node,0.0,71732082.43075284,kg/yr,0.0
2030,ammonia,A015021,云南省,shared_ammonia_node,0.0,144256072.84268466,kg/yr,0.0
2030,ammonia,A015022,云南省,shared_ammonia_node,0.0,168366952.54794034,kg/yr,0.0
2030,ammonia,A015023,云南省,shared_ammonia_node,0.0,165229357.199929,kg/yr,0.0
2030,ammonia,A015024,云南省,shared_ammonia_node,0.0,29371857.066761367,kg/yr,0.0
2030,ammonia,A015025,云南省,shared_ammonia_node,0.0,11912865.101207389,kg/yr,0.0
2030,ammonia,A015026,云南省,shared_ammonia_node,0.0,17537191.761363637,kg/yr,0.0
2030,ammonia,A015027,云南省,shared_ammonia_node,0.0,2711768.288352273,kg/yr,0.0
2030,ammonia,A015028,云南省,shared_ammonia_node,0.0,5701614.612926137,kg/yr,0.0
2030,ammonia,A015029,云南省,shared_ammonia_node,0.0,571005.859375,kg/yr,0.0
2030,ammonia,A015030,云南省,shared_ammonia_node,0.0,1549676.0475852273,kg/yr,0.0
2030,ammonia,A015031,云南省,shared_ammonia_node,0.0,9309954.634232957,kg/yr,0.0
2030,ammonia,A015032,云南省,shared_ammonia_node,0.0,111407047.71839488,kg/yr,0.0
2030,ammonia,A015033,云南省,shared_ammonia_node,0.0,183297569.868608,kg/yr,0.0
2030,ammonia,A015034,云南省,shared_ammonia_node,0.0,90888729.27024148,kg/yr,0.0
2030,ammonia,A015035,云南省,shared_ammonia_node,0.0,149357796.6974432,kg/yr,0.0
2030,ammonia,A015036,云南省,shared_ammonia_node,0.0,276393752.61896306,kg/yr,0.0
2030,ammonia,A015037,云南省,shared_ammonia_node,0.0,49726324.1743608,kg/yr,0.0
2030,ammonia,A015038,云南省,shared_ammonia_node,0.0,31327391.335227277,kg/yr,0.0
2030,ammonia,A015039,云南省,shared_ammonia_node,0.0,20167146.04048296,kg/yr,0.0
2030,ammonia,A015040,云南省,shared_ammonia_node,0.0,13338139.204545457,kg/yr,0.0
2030,ammonia,A015041,云南省,shared_ammonia_node,0.0,159528891.29083806,kg/yr,0.0
2030,ammonia,A015042,云南省,shared_ammonia_node,0.0,186503594.7265625,kg/yr,0.0
2030,ammonia,A015043,云南省,shared_ammonia_node,0.0,117729908.95774148,kg/yr,0.0
2030,ammonia,A015044,云南省,shared_ammonia_node,0.0,127112490.234375,kg/yr,0.0
2030,ammonia,A015045,云南省,shared_ammonia_node,0.0,184605432.08451703,kg/yr,0.0
2030,ammonia,A015046,云南省,shared_ammonia_node,0.0,105597208.984375,kg/yr,0.0
2030,ammonia,A015047,云南省,shared_ammonia_node,0.0,125353184.39275569,kg/yr,0.0
2030,ammonia,A015048,云南省,shared_ammonia_node,0.0,120442142.26740058,kg/yr,0.0
2030,ammonia,A015049,云南省,shared_ammonia_node,0.0,31155845.96946023,kg/yr,0.0
2030,ammonia,A015050,云南省,shared_ammonia_node,0.0,3031566.051136364,kg/yr,0.0
2030,ammonia,A015051,云南省,shared_ammonia_node,0.0,17589279.918323863,kg/yr,0.0
2030,ammonia,A015052,云南省,shared_ammonia_node,0.0,164595408.82457387,kg/yr,0.0
2030,ammonia,A015053,云南省,shared_ammonia_node,0.0,306832156.8270597,kg/yr,0.0
2030,ammonia,A015054,云南省,shared_ammonia_node,0.0,229712518.9098012,kg/yr,0.0
2030,ammonia,A015055,云南省,shared_ammonia_node,0.0,122590690.07457387,kg/yr,0.0
2030,ammonia,A015056,云南省,shared_ammonia_node,0.0,108839285.68892048,kg/yr,0.0
2030,ammonia,A015057,云南省,shared_ammonia_node,0.0,158650586.29261366,kg/yr,0.0
2030,ammonia,A015058,云南省,shared_ammonia_node,0.0,157670638.00603694,kg/yr,0.0
2030,ammonia,A015059,云南省,shared_ammonia_node,0.0,108296289.46200284,kg/yr,0.0
2030,ammonia,A015060,云南省,shared_ammonia_node,0.0,28281579.27911932,kg/yr,0.0
2030,ammonia,A015061,云南省,shared_ammonia_node,0.0,2492079.900568182,kg/yr,0.0
2030,ammonia,A015062,云南省,shared_ammonia_node,0.0,8238359.508167613,kg/yr,0.0
2030,ammonia,A015063,云南省,shared_ammonia_node,0.0,376271275.70134944,kg/yr,0.0
2030,ammonia,A015064,云南省,shared_ammonia_node,0.0,225474957.8746449,kg/yr,0.0
2030,ammonia,A015065,云南省,shared_ammonia_node,0.0,188652041.7702415,kg/yr,0.0
2030,ammonia,A015066,云南省,shared_ammonia_node,0.0,159485390.625,kg/yr,0.0
2030,ammonia,A015067,云南省,shared_ammonia_node,0.0,102334287.68643469,kg/yr,0.0
2030,ammonia,A015068,云南省,shared_ammonia_node,0.0,343747161.44353694,kg/yr,0.0
2030,ammonia,A015069,云南省,shared_ammonia_node,0.0,280920932.30646306,kg/yr,0.0
2030,ammonia,A015070,云南省,shared_ammonia_node,0.0,8718989.968039773,kg/yr,0.0
2030,ammonia,A015071,云南省,shared_ammonia_node,0.0,3034358.3096590918,kg/yr,0.0
2030,ammonia,A015072,云南省,shared_ammonia_node,0.0,5788180.131392046,kg/yr,0.0
2030,ammonia,A015073,云南省,shared_ammonia_node,0.0,10674438.210227272,kg/yr,0.0
2030,ammonia,A015074,云南省,shared_ammonia_node,0.0,1520388.9382102273,kg/yr,0.0
2030,ammonia,A015075,云南省,shared_ammonia_node,0.0,184078911.7986506,kg/yr,0.0
2030,ammonia,A015076,云南省,shared_ammonia_node,0.0,201859764.7372159,kg/yr,0.0
2030,ammonia,A015077,云南省,shared_ammonia_node,0.0,113994660.60014205,kg/yr,0.0
2030,ammonia,A015078,云南省,shared_ammonia_node,0.0,116578661.88742898,kg/yr,0.0
2030,ammonia,A015079,云南省,shared_ammonia_node,0.0,164738420.27698866,kg/yr,0.0
2030,ammonia,A015080,云南省,shared_ammonia_node,0.0,483609104.8916904,kg/yr,0.0
2030,ammonia,A015081,云南省,shared_ammonia_node,0.0,315528759.4105114,kg/yr,0.0
2030,ammonia,A015082,云南省,shared_ammonia_node,0.0,28148138.18359375,kg/yr,0.0
2030,ammonia,A015083,云南省,shared_ammonia_node,0.0,4247917.702414773,kg/yr,0.0
2030,ammonia,A015084,云南省,shared_ammonia_node,0.0,6499546.564275568,kg/yr,0.0
2030,ammonia,A015085,云南省,shared_ammonia_node,0.0,17835564.897017047,kg/yr,0.0
2030,ammonia,A015086,云南省,shared_ammonia_node,0.0,9408532.31534091,kg/yr,0.0
2030,ammonia,A015087,云南省,shared_ammonia_node,0.0,77617047.27450284,kg/yr,0.0
2030,ammonia,A015088,云南省,shared_ammonia_node,0.0,212163061.16832387,kg/yr,0.0
2030,ammonia,A015089,云南省,shared_ammonia_node,0.0,115781034.80113636,kg/yr,0.0
2030,ammonia,A015090,云南省,shared_ammonia_node,0.0,125668310.90198864,kg/yr,0.0
2030,ammonia,A015091,云南省,shared_ammonia_node,0.0,376833814.8082387,kg/yr,0.0
2030,ammonia,A015092,云南省,shared_ammonia_node,0.0,386515745.20596594,kg/yr,0.0
2030,ammonia,A015093,云南省,shared_ammonia_node,0.0,462873982.46626425,kg/yr,0.0
2030,ammonia,A015094,云南省,shared_ammonia_node,0.0,191979779.60759944,kg/yr,0.0
2030,ammonia,A015095,云南省,shared_ammonia_node,0.0,4074502.3526278404,kg/yr,0.0
2030,ammonia,A015096,云南省,shared_ammonia_node,0.0,87821887.47336648,kg/yr,0.0
2030,ammonia,A015097,云南省,shared_ammonia_node,0.0,116668218.92755684,kg/yr,0.0
2030,ammonia,A015098,云南省,shared_ammonia_node,0.0,147929514.8259943,kg/yr,0.0
2030,ammonia,A015099,云南省,shared_ammonia_node,0.0,273716906.3831676,kg/yr,0.0
2030,ammonia,A015100,云南省,shared_ammonia_node,0.0,339977826.5269887,kg/yr,0.0
2030,ammonia,A015101,云南省,shared_ammonia_node,0.0,263050789.6395597,kg/yr,0.0
2030,ammonia,A015102,云南省,shared_ammonia_node,0.0,344692449.1299716,kg/yr,0.0
2030,ammonia,A015103,云南省,shared_ammonia_node,0.0,67896587.49112216,kg/yr,0.0
2030,ammonia,A015104,云南省,shared_ammonia_node,0.0,43518386.40802557,kg/yr,0.0
2030,ammonia,A015105,云南省,shared_ammonia_node,0.0,122775375.0,kg/yr,0.0
2030,ammonia,A015106,云南省,shared_ammonia_node,0.0,634432016.3796165,kg/yr,0.0
2030,ammonia,A015107,云南省,shared_ammonia_node,0.0,428276123.89026994,kg/yr,0.0
2030,ammonia,A015108,云南省,shared_ammonia_node,0.0,163326188.16583806,kg/yr,0.0
2030,ammonia,A015109,云南省,shared_ammonia_node,0.0,239899361.9939631,kg/yr,0.0
2030,ammonia,A015110,云南省,shared_ammonia_node,0.0,160953523.03799716,kg/yr,0.0
2030,ammonia,A015111,云南省,shared_ammonia_node,0.0,27364145.374644887,kg/yr,0.0
2030,ammonia,A015112,云南省,shared_ammonia_node,0.0,7697755.681818183,kg/yr,0.0
2030,ammonia,A015113,云南省,shared_ammonia_node,0.0,7527260.520241477,kg/yr,0.0
2030,ammonia,A015114,云南省,shared_ammonia_node,0.0,626488.1036931819,kg/yr,0.0
2030,ammonia,A015115,云南省,shared_ammonia_node,0.0,44258660.245028414,kg/yr,0.0
2030,ammonia,A015116,云南省,shared_ammonia_node,0.0,274329831.6317472,kg/yr,0.0
2030,ammonia,A015117,云南省,shared_ammonia_node,0.0,339037085.1384943,kg/yr,0.0
2030,ammonia,A015118,云南省,shared_ammonia_node,0.0,425322685.63565344,kg/yr,0.0
2030,ammonia,A015119,云南省,shared_ammonia_node,0.0,505028178.7553268,kg/yr,0.0
2030,ammonia,A015120,云南省,shared_ammonia_node,0.0,672123769.1761364,kg/yr,0.0
2030,ammonia,A015121,云南省,shared_ammonia_node,0.0,153590793.45703125,kg/yr,0.0
2030,ammonia,A015122,云南省,shared_ammonia_node,0.0,59874780.98366477,kg/yr,0.0
2030,ammonia,A015123,云南省,shared_ammonia_node,0.0,119024342.55149148,kg/yr,0.0
2030,ammonia,A015124,云南省,shared_ammonia_node,0.0,118674558.4605824,kg/yr,0.0
2030,ammonia,A015125,云南省,shared_ammonia_node,0.0,20953914.24005682,kg/yr,0.0
2030,ammonia,A015126,云南省,shared_ammonia_node,0.0,413124.6448863637,kg/yr,0.0
2030,ammonia,A015127,云南省,shared_ammonia_node,0.0,64807004.48330967,kg/yr,0.0
2030,ammonia,A015128,云南省,shared_ammonia_node,0.0,217232121.5376421,kg/yr,0.0
2030,ammonia,A015129,云南省,shared_ammonia_node,0.0,712243148.1711649,kg/yr,0.0
2030,ammonia,A015130,云南省,shared_ammonia_node,0.0,345458084.6946023,kg/yr,0.0
2030,ammonia,A015131,云南省,shared_ammonia_node,0.0,835864818.3149859,kg/yr,0.0
2030,ammonia,A015132,云南省,shared_ammonia_node,0.0,391714079.0127841,kg/yr,0.0
2030,ammonia,A015133,云南省,shared_ammonia_node,0.0,39657634.54367898,kg/yr,0.0
2030,ammonia,A015134,云南省,shared_ammonia_node,0.0,26034661.79865057,kg/yr,0.0
2030,ammonia,A015135,云南省,shared_ammonia_node,0.0,236856122.2034801,kg/yr,0.0
2030,ammonia,A015136,云南省,shared_ammonia_node,0.0,115225741.83238636,kg/yr,0.0
2030,ammonia,A015137,云南省,shared_ammonia_node,0.0,11929898.881392049,kg/yr,0.0
2030,ammonia,A015138,云南省,shared_ammonia_node,0.0,128966434.34836647,kg/yr,0.0
2030,ammonia,A015139,云南省,shared_ammonia_node,0.0,639061153.5422585,kg/yr,0.0
2030,ammonia,A015140,云南省,shared_ammonia_node,0.0,992752918.1019176,kg/yr,0.0
2030,ammonia,A015141,云南省,shared_ammonia_node,0.0,455755343.97194606,kg/yr,0.0
2030,ammonia,A015142,云南省,shared_ammonia_node,0.0,444567534.0021307,kg/yr,0.0
2030,ammonia,A015143,云南省,shared_ammonia_node,0.0,327090385.6534091,kg/yr,0.0
2030,ammonia,A015144,云南省,shared_ammonia_node,0.0,116362206.09907672,kg/yr,0.0
2030,ammonia,A015145,云南省,shared_ammonia_node,0.0,59702801.26953125,kg/yr,0.0
2030,ammonia,A015146,云南省,shared_ammonia_node,0.0,110559840.28764205,kg/yr,0.0
2030,ammonia,A015147,云南省,shared_ammonia_node,0.0,17911300.115411934,kg/yr,0.0
2030,ammonia,A015148,云南省,shared_ammonia_node,0.0,286866469.19389206,kg/yr,0.0
2030,ammonia,A015149,云南省,shared_ammonia_node,0.0,672051271.6175426,kg/yr,0.0
2030,ammonia,A015150,云南省,shared_ammonia_node,0.0,350796747.51420456,kg/yr,0.0
2030,ammonia,A015151,云南省,shared_ammonia_node,0.0,30270852.22833807,kg/yr,0.0
2030,ammonia,A015152,云南省,shared_ammonia_node,0.0,73334456.0990767,kg/yr,0.0
2030,ammonia,A015153,云南省,shared_ammonia_node,0.0,67888058.32741478,kg/yr,0.0
2030,ammonia,A015154,云南省,shared_ammonia_node,0.0,103843130.45987216,kg/yr,0.0
2030,ammonia,A015155,云南省,shared_ammonia_node,0.0,134133082.56392048,kg/yr,0.0
2030,ammonia,A015156,云南省,shared_ammonia_node,0.0,546908078.6576705,kg/yr,0.0
2030,ammonia,A015157,云南省,shared_ammonia_node,0.0,210494451.70454547,kg/yr,0.0
2030,ammonia,A015158,云南省,shared_ammonia_node,0.0,8733159.801136363,kg/yr,0.0
2030,ammonia,A015159,云南省,shared_ammonia_node,0.0,103027096.45774148,kg/yr,0.0
2030,ammonia,A015160,云南省,shared_ammonia_node,0.0,40958887.6953125,kg/yr,0.0
2030,ammonia,A015161,云南省,shared_ammonia_node,0.0,226807060.76882103,kg/yr,0.0
2030,ammonia,A015162,云南省,shared_ammonia_node,0.0,32463022.638494324,kg/yr,0.0
2030,ammonia,A015163,云南省,shared_ammonia_node,0.0,1742905.184659091,kg/yr,0.0
2030,ammonia,A015164,云南省,shared_ammonia_node,0.0,65857443.40376421,kg/yr,0.0
2030,ammonia,A015165,云南省,shared_ammonia_node,0.0,2236154.78515625,kg/yr,0.0
2030,ammonia,A015166,浙江省,shared_ammonia_node,0.0,2625405.007102273,kg/yr,0.0
2030,ammonia,A015167,浙江省,shared_ammonia_node,0.0,157027197.1879439,kg/yr,0.0
2030,ammonia,A015168,浙江省,shared_ammonia_node,0.0,32411655.47318892,kg/yr,0.0
2030,ammonia,A015169,浙江省,shared_ammonia_node,0.0,9159578.258167611,kg/yr,0.0
2030,ammonia,A015170,浙江省,shared_ammonia_node,0.0,18799396.362304688,kg/yr,0.0
2030,ammonia,A015171,浙江省,shared_ammonia_node,0.0,451415824.31862575,kg/yr,0.0
2030,ammonia,A015172,浙江省,shared_ammonia_node,0.0,84009954.19034092,kg/yr,0.0
2030,ammonia,A015173,浙江省,shared_ammonia_node,0.0,1202815.1522549717,kg/yr,0.0
2030,ammonia,A015174,浙江省,shared_ammonia_node,0.0,10418128.972833809,kg/yr,0.0
2030,ammonia,A015175,浙江省,shared_ammonia_node,0.0,1847827.2483132104,kg/yr,0.0
2030,ammonia,A015176,浙江省,shared_ammonia_node,0.0,43476618.097478695,kg/yr,0.0
2030,ammonia,A015177,浙江省,shared_ammonia_node,0.0,33176036.68767756,kg/yr,0.0
2030,ammonia,A015178,浙江省,shared_ammonia_node,0.0,101130202.40367544,kg/yr,0.0
2030,ammonia,A015179,浙江省,shared_ammonia_node,0.0,197302671.6197621,kg/yr,0.0
2030,ammonia,A015180,浙江省,shared_ammonia_node,0.0,17803694.99067827,kg/yr,0.0
2030,ammonia,A015181,浙江省,shared_ammonia_node,0.0,27412443.392666902,kg/yr,0.0
2030,ammonia,A015182,浙江省,shared_ammonia_node,0.0,6906806.673916904,kg/yr,0.0
2030,ammonia,A015183,浙江省,shared_ammonia_node,0.0,4872117.5537109375,kg/yr,0.0
2030,ammonia,A015184,浙江省,shared_ammonia_node,0.0,24394842.595880684,kg/yr,0.0
2030,ammonia,A015185,浙江省,shared_ammonia_node,0.0,31248041.50390625,kg/yr,0.0
2030,ammonia,A015186,浙江省,shared_ammonia_node,0.0,24448388.117009945,kg/yr,0.0
2030,ammonia,A015187,浙江省,shared_ammonia_node,0.0,151219142.20081678,kg/yr,0.0
2030,ammonia,A015188,浙江省,shared_ammonia_node,0.0,38820393.16628196,kg/yr,0.0
2030,ammonia,A015189,浙江省,shared_ammonia_node,0.0,79394909.81223367,kg/yr,0.0
2030,ammonia,A015190,浙江省,shared_ammonia_node,0.0,119617102.72771662,kg/yr,0.0
2030,ammonia,A015191,浙江省,shared_ammonia_node,0.0,22619310.03639915,kg/yr,0.0
2030,ammonia,A015192,浙江省,shared_ammonia_node,0.0,45706282.171076,kg/yr,0.0
2030,ammonia,A015193,浙江省,shared_ammonia_node,0.0,51314772.09472656,kg/yr,0.0
2030,ammonia,A015194,浙江省,shared_ammonia_node,0.0,58454614.757191055,kg/yr,0.0
2030,ammonia,A015195,浙江省,shared_ammonia_node,0.0,53810082.9856179,kg/yr,0.0
2030,ammonia,A015196,浙江省,shared_ammonia_node,0.0,112499539.38432172,kg/yr,0.0
2030,ammonia,A015197,浙江省,shared_ammonia_node,0.0,68067853.93732245,kg/yr,0.0
2030,ammonia,A015198,浙江省,shared_ammonia_node,0.0,50482879.62757458,kg/yr,0.0
2030,ammonia,A015199,浙江省,shared_ammonia_node,0.0,67833910.0896662,kg/yr,0.0
2030,ammonia,A015200,浙江省,shared_ammonia_node,0.0,19838172.47425426,kg/yr,0.0
2030,ammonia,A015201,浙江省,shared_ammonia_node,0.0,51691286.17720171,kg/yr,0.0
2030,ammonia,A015202,浙江省,shared_ammonia_node,0.0,59240325.47274503,kg/yr,0.0
2030,ammonia,A015203,浙江省,shared_ammonia_node,0.0,28002468.405983668,kg/yr,0.0
2030,ammonia,A015204,浙江省,shared_ammonia_node,0.0,199220579.66752487,kg/yr,0.0
2030,ammonia,A015205,浙江省,shared_ammonia_node,0.0,114494260.7310902,kg/yr,0.0
2030,ammonia,A015206,浙江省,shared_ammonia_node,0.0,38542655.67294034,kg/yr,0.0
2030,ammonia,A015207,浙江省,shared_ammonia_node,0.0,16537706.143465912,kg/yr,0.0
2030,ammonia,A015208,浙江省,shared_ammonia_node,0.0,129642513.4166371,kg/yr,0.0
2030,ammonia,A015209,浙江省,shared_ammonia_node,0.0,117204297.13023794,kg/yr,0.0
2030,ammonia,A015210,浙江省,shared_ammonia_node,0.0,160677765.46963778,kg/yr,0.0
2030,ammonia,A015211,浙江省,shared_ammonia_node,0.0,69578784.81223367,kg/yr,0.0
2030,ammonia,A015212,浙江省,shared_ammonia_node,0.0,30349771.04048296,kg/yr,0.0
2030,ammonia,A015213,浙江省,shared_ammonia_node,0.0,2134250.0,kg/yr,0.0
2030,ammonia,A015214,浙江省,shared_ammonia_node,0.0,15297445.578835228,kg/yr,0.0
2030,ammonia,A015215,浙江省,shared_ammonia_node,0.0,33969865.43412642,kg/yr,0.0
2030,ammonia,A015216,浙江省,shared_ammonia_node,0.0,125735764.5374645,kg/yr,0.0
2030,ammonia,A015217,浙江省,shared_ammonia_node,0.0,102553892.77787642,kg/yr,0.0
2030,ammonia,A015218,浙江省,shared_ammonia_node,0.0,5196489.568536933,kg/yr,0.0
2030,ammonia,A015219,浙江省,shared_ammonia_node,0.0,1964539.0625,kg/yr,0.0
2030,ammonia,A015220,浙江省,shared_ammonia_node,0.0,7663666.903409092,kg/yr,0.0
2030,ammonia,A015221,浙江省,shared_ammonia_node,0.0,120315947.39879262,kg/yr,0.0
2030,ammonia,A015222,浙江省,shared_ammonia_node,0.0,46821419.83309659,kg/yr,0.0
2030,ammonia,A015223,浙江省,shared_ammonia_node,0.0,1109263.4055397727,kg/yr,0.0
2030,ammonia,A015224,浙江省,shared_ammonia_node,0.0,15744056.063565342,kg/yr,0.0
2030,ammonia,A015225,浙江省,shared_ammonia_node,0.0,17341983.309659094,kg/yr,0.0
2030,ammonia,A015226,浙江省,shared_ammonia_node,0.0,341137270.2414773,kg/yr,0.0
2030,ammonia,A015227,浙江省,shared_ammonia_node,0.0,70152017.6669034,kg/yr,0.0
2030,ammonia,A015228,浙江省,shared_ammonia_node,0.0,3375639.7816051138,kg/yr,0.0
2030,ammonia,A015229,浙江省,shared_ammonia_node,0.0,537689.8526278409,kg/yr,0.0
2030,ammonia,A015230,浙江省,shared_ammonia_node,0.0,25762011.71875,kg/yr,0.0
2030,ammonia,A015231,浙江省,shared_ammonia_node,0.0,39774779.60759944,kg/yr,0.0
2030,ammonia,A015232,浙江省,shared_ammonia_node,0.0,103062228.02734376,kg/yr,0.0
2030,ammonia,A015233,浙江省,shared_ammonia_node,0.0,284349968.6612216,kg/yr,0.0
2030,ammonia,A015234,浙江省,shared_ammonia_node,0.0,31492957.963423297,kg/yr,0.0
2030,ammonia,A015235,浙江省,shared_ammonia_node,0.0,31419079.412286934,kg/yr,0.0
2030,ammonia,A015236,浙江省,shared_ammonia_node,0.0,6553908.735795455,kg/yr,0.0
2030,ammonia,A015237,浙江省,shared_ammonia_node,0.0,13709212.269176137,kg/yr,0.0
2030,ammonia,A015238,浙江省,shared_ammonia_node,0.0,27960082.741477277,kg/yr,0.0
2030,ammonia,A015239,浙江省,shared_ammonia_node,0.0,101590210.53799716,kg/yr,0.0
2030,ammonia,A015240,浙江省,shared_ammonia_node,0.0,135887137.25142047,kg/yr,0.0
2030,ammonia,A015241,浙江省,shared_ammonia_node,0.0,276612832.8302557,kg/yr,0.0
2030,ammonia,A015242,浙江省,shared_ammonia_node,0.0,84189917.39169034,kg/yr,0.0
2030,ammonia,A015243,浙江省,shared_ammonia_node,0.0,168041036.70987216,kg/yr,0.0
2030,ammonia,A015244,浙江省,shared_ammonia_node,0.0,176104701.39382103,kg/yr,0.0
2030,ammonia,A015245,浙江省,shared_ammonia_node,0.0,43744729.27024148,kg/yr,0.0
2030,ammonia,A015246,浙江省,shared_ammonia_node,0.0,36308789.0625,kg/yr,0.0
2030,ammonia,A015247,浙江省,shared_ammonia_node,0.0,92450567.24964488,kg/yr,0.0
2030,ammonia,A015248,浙江省,shared_ammonia_node,0.0,32941820.401278414,kg/yr,0.0
2030,ammonia,A015249,浙江省,shared_ammonia_node,0.0,107799016.6015625,kg/yr,0.0
2030,ammonia,A015250,浙江省,shared_ammonia_node,0.0,284070895.55220175,kg/yr,0.0
2030,ammonia,A015251,浙江省,shared_ammonia_node,0.0,170631138.5387074,kg/yr,0.0
2030,ammonia,A015252,浙江省,shared_ammonia_node,0.0,429318470.3924006,kg/yr,0.0
2030,ammonia,A015253,浙江省,shared_ammonia_node,0.0,251011831.09907672,kg/yr,0.0
2030,ammonia,A015254,浙江省,shared_ammonia_node,0.0,12049134.055397728,kg/yr,0.0
2030,ammonia,A015255,浙江省,shared_ammonia_node,0.0,184887598.4108665,kg/yr,0.0
2030,ammonia,A015256,浙江省,shared_ammonia_node,0.0,103864852.89417614,kg/yr,0.0
2030,ammonia,A015257,浙江省,shared_ammonia_node,0.0,48984180.39772727,kg/yr,0.0
2030,ammonia,A015258,浙江省,shared_ammonia_node,0.0,150019191.05113637,kg/yr,0.0
2030,ammonia,A015259,浙江省,shared_ammonia_node,0.0,209418171.8306108,kg/yr,0.0
2030,ammonia,A015260,浙江省,shared_ammonia_node,0.0,206158961.0706676,kg/yr,0.0
2030,ammonia,A015261,浙江省,shared_ammonia_node,0.0,390257723.8103693,kg/yr,0.0
2030,ammonia,A015262,浙江省,shared_ammonia_node,0.0,490644.53125,kg/yr,0.0
2030,ammonia,A015263,浙江省,shared_ammonia_node,0.0,561096.2357954546,kg/yr,0.0
2030,ammonia,A015264,浙江省,shared_ammonia_node,0.0,117136635.20951705,kg/yr,0.0
2030,ammonia,A015265,浙江省,shared_ammonia_node,0.0,203630017.6669034,kg/yr,0.0
2030,ammonia,A015266,浙江省,shared_ammonia_node,0.0,116631052.06853694,kg/yr,0.0
2030,ammonia,A015267,浙江省,shared_ammonia_node,0.0,145503234.41938922,kg/yr,0.0
2030,ammonia,A015268,浙江省,shared_ammonia_node,0.0,203511746.40447444,kg/yr,0.0
2030,ammonia,A015269,浙江省,shared_ammonia_node,0.0,73120029.56321023,kg/yr,0.0
2030,ammonia,A015270,浙江省,shared_ammonia_node,0.0,12774194.158380682,kg/yr,0.0
2030,ammonia,A015271,浙江省,shared_ammonia_node,0.0,21561099.38742898,kg/yr,0.0
2030,ammonia,A015272,浙江省,shared_ammonia_node,0.0,84896801.6690341,kg/yr,0.0
2030,ammonia,A015273,浙江省,shared_ammonia_node,0.0,224124856.1345881,kg/yr,0.0
2030,ammonia,A015274,浙江省,shared_ammonia_node,0.0,12079593.306107957,kg/yr,0.0
2030,ammonia,A015275,浙江省,shared_ammonia_node,0.0,543424.0500710227,kg/yr,0.0
2030,ammonia,A015276,重庆市,shared_ammonia_node,0.0,178595.13716264206,kg/yr,0.0
2030,ammonia,A015277,重庆市,shared_ammonia_node,0.0,1444941.805752841,kg/yr,0.0
2030,ammonia,A015278,重庆市,shared_ammonia_node,0.0,2193240.1899857954,kg/yr,0.0
2030,ammonia,A015279,重庆市,shared_ammonia_node,0.0,32255457.05344461,kg/yr,0.0
2030,ammonia,A015280,重庆市,shared_ammonia_node,0.0,1623304.9094460227,kg/yr,0.0
2030,ammonia,A015281,重庆市,shared_ammonia_node,0.0,5071982.122247869,kg/yr,0.0
2030,ammonia,A015282,重庆市,shared_ammonia_node,0.0,5362838.545365768,kg/yr,0.0
2030,ammonia,A015283,重庆市,shared_ammonia_node,0.0,14953945.956143469,kg/yr,0.0
2030,ammonia,A015284,重庆市,shared_ammonia_node,0.0,2744827.5257457388,kg/yr,0.0
2030,ammonia,A015285,重庆市,shared_ammonia_node,0.0,2844618.5080788354,kg/yr,0.0
2030,ammonia,A015286,重庆市,shared_ammonia_node,0.0,68445633.08993253,kg/yr,0.0
2030,ammonia,A015287,重庆市,shared_ammonia_node,0.0,48225062.78852984,kg/yr,0.0
