plant_id,water_node_id,distance_km,distance_rank,delivered_cost_cny_per_m3,year,flow_m3,centroid_longitude,centroid_latitude,province_name
P0230,WC_0057_0022_K,134.89,2,10.7447,2050,1909454.25,115.1452,43.5503,Inner Mongolia
P0231,WC_0058_0012_G,25.71,1,5.2853,2050,8771953.44,117.27690395,25.2826263,Fujian
P0232,WC_0059_0022_A,124.1,3,10.2049,2050,814227.955998112,118.711438,43.589584,Inner Mongolia
P0232,WC_0058_0022_K,197.64,5,13.8819,2050,574466.0440018877,118.711438,43.589584,Inner Mongolia
P0234,WC_0056_0013_F,36.52,1,5.8259,2050,541847.9609999999,112.643208,26.99216,Hunan
P0235,WC_0058_0022_K,48.87,1,6.4434,2050,3208389.4745375277,116.7196555,44.587344,Inner Mongolia
P0237,WC_0057_0012_F,55.39,1,6.7697,2050,19989916.970399994,115.10297395,25.92432775,Jiangxi
P0238,WC_0052_0016_F,72.39,1,7.6195,2050,2872929.999999999,105.57982345,32.331679699999995,Sichuan
P0239,WC_0053_0013_F,76.25,1,7.8127,2050,37937550.02777999,106.45517692,27.52040356,Guizhou
P0241,WC_0055_0012_H,122.54,1,10.1271,2050,2658716.9699999993,111.693474,23.985332,Guangxi
P0242,WC_0044_0022_K,105.98,2,9.299,2050,9837704.499822954,90.22066,44.50694375,Xinjiang
P0242,WC_0045_0021_K,119.79,3,9.9896,2050,1546692.9693528223,90.22066,44.50694375,Xinjiang
P0242,WC_0044_0021_K,169.06,4,12.453,2050,4260156.15877418,90.22066,44.50694375,Xinjiang
P0245,WC_0055_0015_F,75.99,1,7.7993,2050,14942465.210763995,111.494179,30.3951102,Hubei
P0246,WC_0059_0022_K,50.02,1,6.5012,2050,9370448.376146814,119.571302776,45.461377824,Inner Mongolia
P0246,WC_0059_0023_K,90.51,2,8.5256,2050,3407706.4167606146,119.571302776,45.461377824,Inner Mongolia
P0246,WC_0059_0022_A,94.95,3,8.7477,2050,3461882.9294136507,119.571302776,45.461377824,Inner Mongolia
P0249,WC_0051_0018_D,15.09,1,4.7544,2050,4537848.472359859,102.86741,36.519356,Gansu
P0249,WC_0050_0018_D,154.96,3,11.7481,2050,1258253.6476401414,102.86741,36.519356,Gansu
P0250,WC_0048_0019_K,167.29,3,12.3645,2050,896155.4400000005,97.359004,40.208093,Gansu
