plant_id,biomass_node_id,distance_km,cost_cny_per_gj,year,flow_gj,centroid_longitude,centroid_latitude,province_name,node_longitude,node_latitude,node_province
P0204,B03557,50.711,20.0,2050,421433.5301083205,128.750564,47.738549,Heilongjiang,128.09715628253684,47.6183730497507,黑龙江省
P0204,B03558,53.703,20.0,2050,337007.7563094426,128.750564,47.738549,Heilongjiang,128.05103161762946,47.84994528929393,黑龙江省
P0204,B03559,63.175,20.0,2050,98931.56867736336,128.750564,47.738549,Heilongjiang,128.1153707838788,48.11489126740815,黑龙江省
P0204,B03560,84.344,20.0,2050,77437.96346034418,128.750564,47.738549,Heilongjiang,128.13353319546988,48.375160919697365,黑龙江省
P0204,B03577,101.173,20.0,2050,904012.5442144374,128.750564,47.738549,Heilongjiang,128.33425331797653,46.87357790156659,黑龙江省
P0204,B03578,74.651,20.0,2050,406655.0322638893,128.750564,47.738549,Heilongjiang,128.34693206285144,47.12523180999715,黑龙江省
P0204,B03579,51.828,20.0,2050,163875.8158945279,128.750564,47.738549,Heilongjiang,128.3509591094344,47.35841339017362,黑龙江省
P0204,B03580,29.064,20.0,2050,163039.11061513913,128.750564,47.738549,Heilongjiang,128.38842810462535,47.64421382648788,黑龙江省
P0204,B03581,32.855,20.0,2050,120611.71374081608,128.750564,47.738549,Heilongjiang,128.3705126382235,47.88743104247819,黑龙江省
P0204,B03582,49.572,20.0,2050,121434.93476470019,128.750564,47.738549,Heilongjiang,128.37034573275898,48.104372656219546,黑龙江省
P0204,B03583,75.413,20.0,2050,85191.22814890248,128.750564,47.738549,Heilongjiang,128.376371615465,48.36894363452666,黑龙江省
P0204,B03584,101.46,20.0,2050,72660.47573449089,128.750564,47.738549,Heilongjiang,128.379693422555,48.61684873196034,黑龙江省
P0204,B03602,93.102,20.0,2050,208524.80390335043,128.750564,47.738549,Heilongjiang,128.6093085560525,46.906753851967366,黑龙江省
P0204,B03603,74.461,20.0,2050,291566.0308145923,128.750564,47.738549,Heilongjiang,128.59346213368147,47.07739976540835,黑龙江省
P0204,B03604,43.426,20.0,2050,199823.9462787935,128.750564,47.738549,Heilongjiang,128.60598334335944,47.36039616948959,黑龙江省
P0204,B03605,10.645,20.0,2050,483488.02192954585,128.750564,47.738549,Heilongjiang,128.65575050097522,47.66718561370195,黑龙江省
P0204,B03606,16.383,20.0,2050,396287.34068479086,128.750564,47.738549,Heilongjiang,128.65900307158927,47.87243949730559,黑龙江省
P0204,B03607,44.912,20.0,2050,159103.18500688454,128.750564,47.738549,Heilongjiang,128.63824155943556,48.13537690492804,黑龙江省
P0204,B03608,69.683,20.0,2050,118741.23283815432,128.750564,47.738549,Heilongjiang,128.63975912531532,48.36082954977852,黑龙江省
P0204,B03609,102.431,20.0,2050,204278.7670275451,128.750564,47.738549,Heilongjiang,128.69341541771885,48.6589407924204,黑龙江省
P0204,B03627,93.525,20.0,2050,199730.7346038407,128.750564,47.738549,Heilongjiang,128.88547430352668,46.902444495019694,黑龙江省
P0204,B03628,69.996,20.0,2050,182716.1660559236,128.750564,47.738549,Heilongjiang,128.8817533238579,47.11534978958503,黑龙江省
P0204,B03629,42.294,20.0,2050,142688.14993756503,128.750564,47.738549,Heilongjiang,128.86919633352562,47.36671548261989,黑龙江省
P0204,B03630,10.954,20.0,2050,245180.1823746173,128.750564,47.738549,Heilongjiang,128.83586794831152,47.65849421754739,黑龙江省
P0204,B03631,15.984,20.0,2050,672889.4445918743,128.750564,47.738549,Heilongjiang,128.87090638942368,47.85740755356328,黑龙江省
P0204,B03632,44.585,20.0,2050,112852.4580798676,128.750564,47.738549,Heilongjiang,128.86150671813854,48.13256591295135,黑龙江省
P0204,B03633,71.364,20.0,2050,99093.8626580664,128.750564,47.738549,Heilongjiang,128.87957785697765,48.37451927638308,黑龙江省
P0204,B03652,96.67,20.0,2050,223071.1987306119,128.750564,47.738549,Heilongjiang,129.13602824256566,46.90937078663643,黑龙江省
P0204,B03653,75.954,20.0,2050,425101.80591404653,128.750564,47.738549,Heilongjiang,129.15097045922903,47.11149262096747,黑龙江省
P0204,B03654,48.396,20.0,2050,221892.1543277431,128.750564,47.738549,Heilongjiang,129.14848436945715,47.395988967407774,黑龙江省
P0204,B03655,30.158,20.0,2050,316855.878806524,128.750564,47.738549,Heilongjiang,129.12748093445057,47.64271045152547,黑龙江省
P0204,B03656,28.206,20.0,2050,206187.599035503,128.750564,47.738549,Heilongjiang,129.09951888130095,47.83536670057282,黑龙江省
P0204,B03657,50.766,20.0,2050,100216.10863032665,128.750564,47.738549,Heilongjiang,129.12194803478832,48.12132426339799,黑龙江省
P0204,B03658,75.591,20.0,2050,81787.01984464712,128.750564,47.738549,Heilongjiang,129.12148067655988,48.37152997865718,黑龙江省
P0204,B03676,81.941,20.0,2050,534401.8155983223,128.750564,47.738549,Heilongjiang,129.37102047862496,47.13282151383618,黑龙江省
P0204,B03677,62.692,20.0,2050,500764.0547920725,128.750564,47.738549,Heilongjiang,129.399258535414,47.3832236340969,黑龙江省
P0204,B03678,46.558,20.0,2050,291247.0983178076,128.750564,47.738549,Heilongjiang,129.34258080560716,47.61044680054307,黑龙江省
P0204,B03679,48.202,20.0,2050,180969.9973680861,128.750564,47.738549,Heilongjiang,129.36990123927214,47.86036474331128,黑龙江省
P0204,B03680,64.258,20.0,2050,210815.6903150276,128.750564,47.738549,Heilongjiang,129.36310830810044,48.14547280740468,黑龙江省
P0204,B03681,81.855,20.0,2050,140244.42710297203,128.750564,47.738549,Heilongjiang,129.37072041772112,48.34682427963657,黑龙江省
P0204,B03700,77.012,20.0,2050,127665.36724418393,128.750564,47.738549,Heilongjiang,129.6241162597156,47.375032828434,黑龙江省
P0204,B03701,66.649,20.0,2050,122475.27931555086,128.750564,47.738549,Heilongjiang,129.6244700988287,47.62409162933329,黑龙江省
P0204,B03702,67.134,20.0,2050,124963.48639281336,128.750564,47.738549,Heilongjiang,129.62523005236008,47.877960434973296,黑龙江省
P0204,B03703,77.895,20.0,2050,102170.751152103,128.750564,47.738549,Heilongjiang,129.62864602188964,48.11878155292707,黑龙江省
P0204,B03704,97.713,20.0,2050,129962.54911146923,128.750564,47.738549,Heilongjiang,129.60560452384783,48.40623438198696,黑龙江省
P0204,B03724,85.765,20.0,2050,128725.42913850826,128.750564,47.738549,Heilongjiang,129.88368467826947,47.62477589514149,黑龙江省
P0204,B03725,85.323,20.0,2050,122253.72828790621,128.750564,47.738549,Heilongjiang,129.8750771282178,47.87412620211482,黑龙江省
P0204,B03726,93.879,20.0,2050,108060.69869988205,128.750564,47.738549,Heilongjiang,129.87200528213705,48.12354092921936,黑龙江省
P0204,B03747,103.856,20.0,2050,183800.19043911222,128.750564,47.738549,Heilongjiang,130.12836346347152,47.864556100159874,黑龙江省
P0205,B06192,31.313,20.0,2050,81381.32965608696,108.767778,40.651111,Inner Mongolia,108.8569680920725,40.37779446141666,内蒙古自治区
P0205,B06193,11.985,20.0,2050,1253519.9111989415,108.767778,40.651111,Inner Mongolia,108.8733355020901,40.57902071619788,内蒙古自治区
P0205,B06208,42.089,20.0,2050,330256.76208414824,108.767778,40.651111,Inner Mongolia,109.17748121509076,40.43583964458108,内蒙古自治区
P0205,B06209,31.653,20.0,2050,1355174.2673273375,108.767778,40.651111,Inner Mongolia,109.13190214918323,40.58300539008433,内蒙古自治区
P0205,B06210,46.664,20.0,2050,695704.88063905,108.767778,40.651111,Inner Mongolia,109.14289208940698,40.960137512110606,内蒙古自治区
P0205,B06214,157.375,20.0,2050,1840.8766991119655,108.767778,40.651111,Inner Mongolia,109.14796823369096,42.037343922103,内蒙古自治区
P0205,B06222,56.777,20.0,2050,557973.9310678378,108.767778,40.651111,Inner Mongolia,109.37094046789908,40.42616169841554,内蒙古自治区
P0205,B06223,52.329,20.0,2050,1497734.6111910576,108.767778,40.651111,Inner Mongolia,109.38002003098832,40.5771685770504,内蒙古自治区
P0205,B06224,59.274,20.0,2050,837526.292841353,108.767778,40.651111,Inner Mongolia,109.38502259712864,40.90743002417174,内蒙古自治区
P0205,B06225,76.471,20.0,2050,579501.5544641962,108.767778,40.651111,Inner Mongolia,109.43613497861811,41.117628369206045,内蒙古自治区
P0205,B06228,175.075,20.0,2050,7905.69917294626,108.767778,40.651111,Inner Mongolia,109.3205113239794,42.17005642889973,内蒙古自治区
P0205,B06237,72.874,20.0,2050,1357646.8336431256,108.767778,40.651111,Inner Mongolia,109.62527856651786,40.57508146124265,内蒙古自治区
P0205,B06238,77.53,20.0,2050,1155502.1438041604,108.767778,40.651111,Inner Mongolia,109.62638780235234,40.9029264145147,内蒙古自治区
P0205,B06239,89.862,20.0,2050,1117832.0131728197,108.767778,40.651111,Inner Mongolia,109.63185410977609,41.12693456005899,内蒙古自治区
P0205,B06241,128.024,20.0,2050,6041.156340286239,108.767778,40.651111,Inner Mongolia,109.61476841263128,41.60956325077061,内蒙古自治区
P0205,B06242,183.363,20.0,2050,25678.363067886243,108.767778,40.651111,Inner Mongolia,109.6171617707514,42.17215042622148,内蒙古自治区
P0205,B06250,93.544,20.0,2050,2284486.909243479,108.767778,40.651111,Inner Mongolia,109.87482377118218,40.60820230783999,内蒙古自治区
P0205,B06251,97.024,20.0,2050,992586.7534930244,108.767778,40.651111,Inner Mongolia,109.86470778203818,40.91857446993479,内蒙古自治区
P0205,B06252,107.61,20.0,2050,955418.5344034738,108.767778,40.651111,Inner Mongolia,109.864868357229,41.15007222626617,内蒙古自治区
P0205,B06253,122.596,20.0,2050,1630869.5208822554,108.767778,40.651111,Inner Mongolia,109.88446973366467,41.36207967227326,内蒙古自治区
P0205,B06254,141.416,20.0,2050,75602.16225422337,108.767778,40.651111,Inner Mongolia,109.9590349949868,41.55205055201432,内蒙古自治区
P0205,B06255,160.871,20.0,2050,100.6471859761048,108.767778,40.651111,Inner Mongolia,109.995,41.76500000000001,内蒙古自治区
P0205,B06263,112.207,20.0,2050,1122688.3195782711,108.767778,40.651111,Inner Mongolia,110.09418520807657,40.583544063662494,内蒙古自治区
P0205,B06264,117.519,20.0,2050,1078825.8737153576,108.767778,40.651111,Inner Mongolia,110.11639019260755,40.92384179649692,内蒙古自治区
P0205,B06265,126.147,20.0,2050,1519361.7473134475,108.767778,40.651111,Inner Mongolia,110.13032515768457,41.126547629054166,内蒙古自治区
P0205,B06266,139.533,20.0,2050,2005230.6917684497,108.767778,40.651111,Inner Mongolia,110.12838553664852,41.37267258902608,内蒙古自治区
P0205,B06267,148.856,20.0,2050,342053.92110022454,108.767778,40.651111,Inner Mongolia,110.10120931214806,41.53559148389249,内蒙古自治区
P0205,B06268,179.395,20.0,2050,1787.4379244124948,108.767778,40.651111,Inner Mongolia,110.19208361473144,41.857952385698674,内蒙古自治区
P0205,B06269,198.073,20.0,2050,58429.26894173456,108.767778,40.651111,Inner Mongolia,110.07674848576458,42.13738825021967,内蒙古自治区
P0205,B06276,136.515,20.0,2050,192732.63824636283,108.767778,40.651111,Inner Mongolia,110.3803056269668,40.55883408160347,内蒙古自治区
P0205,B06277,138.669,20.0,2050,599609.3873796451,108.767778,40.651111,Inner Mongolia,110.3791364411492,40.90892842628953,内蒙古自治区
P0205,B06278,144.449,20.0,2050,1636738.4873854725,108.767778,40.651111,Inner Mongolia,110.36241966681357,41.13540157513112,内蒙古自治区
P0205,B06279,155.909,20.0,2050,1973636.8068681508,108.767778,40.651111,Inner Mongolia,110.366200702201,41.366064544608726,内蒙古自治区
P0205,B06280,172.355,20.0,2050,130362.5956137189,108.767778,40.651111,Inner Mongolia,110.38985519178988,41.605000698601245,内蒙古自治区
P0205,B06281,190.507,20.0,2050,86924.69757776159,108.767778,40.651111,Inner Mongolia,110.38738510490296,41.85648471513482,内蒙古自治区
P0205,B06293,186.377,20.0,2050,225120.39315420573,108.767778,40.651111,Inner Mongolia,110.65073027215682,41.543359535682725,内蒙古自治区
P0206,B04044,84.434,20.0,2050,5719622.839144617,110.737906,32.683566,Hubei,110.12127425266206,32.1307817558359,湖北省
P0206,B04059,71.714,20.0,2050,4646203.506849141,110.737906,32.683566,Hubei,110.36836063208352,32.11912094837164,湖北省
P0206,B04060,48.775,20.0,2050,3960923.6090463893,110.737906,32.683566,Hubei,110.3794896551544,32.36563756517598,湖北省
P0206,B04061,33.937,20.0,2050,2374708.774783657,110.737906,32.683566,Hubei,110.3834744230654,32.61958690043989,湖北省
P0206,B04074,63.986,20.0,2050,3841979.5014110003,110.737906,32.683566,Hubei,110.63944260065358,32.11416521252134,湖北省
P0206,B04075,35.679,20.0,2050,2461116.738364847,110.737906,32.683566,Hubei,110.60820684352731,32.38190000334839,湖北省
P0206,B04076,10.978,20.0,2050,2524117.8036697526,110.737906,32.683566,Hubei,110.62788470229306,32.649383340944915,湖北省
P0206,B04088,64.415,20.0,2050,449624.8064617001,110.737906,32.683566,Hubei,110.87599009675296,32.11612210426896,湖北省
P0206,B04089,37.837,20.0,2050,2620450.305285127,110.737906,32.683566,Hubei,110.86829243970656,32.361535385554966,湖北省
P0206,B04090,14.644,20.0,2050,3899419.9937576633,110.737906,32.683566,Hubei,110.88387566614992,32.636216532217524,湖北省
P0206,B04091,24.133,20.0,2050,3632847.393430904,110.737906,32.683566,Hubei,110.87364474614006,32.86816347872979,湖北省
P0206,B04103,48.58,20.0,2050,2677215.3664331776,110.737906,32.683566,Hubei,111.1197015647992,32.38815076433889,湖北省
P0208,B09434,4.591,20.0,2050,519472.33078811,101.504877,26.600634,Sichuan,101.46262617720998,26.617299848572134,四川省
P0208,B09462,29.119,20.0,2050,1809734.476876498,101.504877,26.600634,Sichuan,101.66731501464938,26.382822617039245,四川省
P0208,B09463,12.137,20.0,2050,2944155.291678449,101.504877,26.600634,Sichuan,101.6200191552959,26.63692561112318,四川省
P0208,B09464,32.0,20.0,2050,2462266.53786339,101.504877,26.600634,Sichuan,101.6130845934094,26.871704802095177,四川省
P0208,B13264,29.585,20.0,2050,3130881.49366784,101.504877,26.600634,Sichuan,101.3721931053796,26.362550551567004,云南省
P0208,B13265,16.039,20.0,2050,2676992.2436871883,101.504877,26.600634,Sichuan,101.34776010865886,26.6334267605034,云南省
P0208,B13266,28.879,20.0,2050,1243560.7372947617,101.504877,26.600634,Sichuan,101.34301872182766,26.81637488619847,云南省
P0208,B13288,28.386,20.0,2050,1458236.6322515088,101.504877,26.600634,Sichuan,101.56295200930288,26.350697352030185,云南省
P0208,B13289,18.277,20.0,2050,7221.509049318894,101.504877,26.600634,Sichuan,101.505,26.765,云南省
P0209,B00216,121.365,20.0,2050,284513.2613602762,119.5068449,29.1866175,Zhejiang,118.29679903904852,29.46650962430674,安徽省
P0209,B00217,121.743,20.0,2050,5217264.22999204,119.5068449,29.1866175,Zhejiang,118.3676747169438,29.64933549975043,安徽省
P0209,B00231,105.057,20.0,2050,1640265.8608452869,119.5068449,29.1866175,Zhejiang,118.5942489312961,29.697551410466367,安徽省
P0209,B00232,116.582,20.0,2050,4873756.6901254635,119.5068449,29.1866175,Zhejiang,118.61134668617488,29.88822005950749,安徽省
P0209,B00233,135.013,20.0,2050,6547973.0246312525,119.5068449,29.1866175,Zhejiang,118.62342177118256,30.12733754485196,安徽省
P0209,B00245,107.57,20.0,2050,1377246.7202970344,119.5068449,29.1866175,Zhejiang,118.80572355762436,29.937582184111747,安徽省
P0209,B00246,124.062,20.0,2050,2497517.4024890903,119.5068449,29.1866175,Zhejiang,118.81217611867956,30.12491470350664,安徽省
P0209,B13587,109.578,20.0,2050,4008381.84782011,119.5068449,29.1866175,Zhejiang,118.39545319026088,29.363567212277957,浙江省
P0209,B13588,107.662,20.0,2050,81337.89671605693,119.5068449,29.1866175,Zhejiang,118.46154420380684,29.51422052276745,浙江省
P0209,B13595,89.514,20.0,2050,3406890.1509886943,119.5068449,29.1866175,Zhejiang,118.60950604496284,29.374895707825434,浙江省
P0209,B13596,94.335,20.0,2050,2351597.3111647586,119.5068449,29.1866175,Zhejiang,118.64582453037475,29.58269554265308,浙江省
P0209,B13597,101.129,20.0,2050,64084.86889587506,119.5068449,29.1866175,Zhejiang,118.7423825243096,29.80663954818174,浙江省
P0209,B13605,61.085,20.0,2050,4157113.8731012647,119.5068449,29.1866175,Zhejiang,118.8830991972216,29.11561613465319,浙江省
P0209,B13606,61.068,20.0,2050,4138025.264200741,119.5068449,29.1866175,Zhejiang,118.90894647969866,29.35868785324184,浙江省
P0209,B13607,81.31,20.0,2050,1770826.5609781807,119.5068449,29.1866175,Zhejiang,118.86438159790652,29.65731889355267,浙江省
P0209,B13608,94.808,20.0,2050,2989227.8090019245,119.5068449,29.1866175,Zhejiang,118.89309848958408,29.85125115579072,浙江省
P0209,B13609,118.136,20.0,2050,1510244.5479741471,119.5068449,29.1866175,Zhejiang,118.94144528089832,30.12860368419472,浙江省
P0209,B13617,49.818,20.0,2050,4117815.704055306,119.5068449,29.1866175,Zhejiang,119.1220966353851,28.890691773798576,浙江省
P0209,B13618,37.645,20.0,2050,6377805.814216841,119.5068449,29.1866175,Zhejiang,119.124923851729,29.12849172782504,浙江省
P0209,B13619,41.383,20.0,2050,9750214.82833125,119.5068449,29.1866175,Zhejiang,119.1325285781612,29.365218670962825,浙江省
P0209,B13620,61.4,20.0,2050,1977881.9692304106,119.5068449,29.1866175,Zhejiang,119.15057907329064,29.64334593548206,浙江省
P0209,B13621,84.529,20.0,2050,3876190.211857188,119.5068449,29.1866175,Zhejiang,119.12154058874984,29.868886452888145,浙江省
P0209,B13622,109.806,20.0,2050,3705285.630638961,119.5068449,29.1866175,Zhejiang,119.13088798737448,30.11851424344509,浙江省
P0209,B13623,127.802,20.0,2050,768634.2690957937,119.5068449,29.1866175,Zhejiang,119.10828729510568,30.282627263716545,浙江省
P0209,B13631,36.293,20.0,2050,3260495.232080118,119.5068449,29.1866175,Zhejiang,119.37580256735475,28.880997262666693,浙江省
P0209,B13632,14.175,20.0,2050,5143945.672230955,119.5068449,29.1866175,Zhejiang,119.37942789300476,29.124415892785382,浙江省
P0209,B13633,23.825,20.0,2050,5096229.270189996,119.5068449,29.1866175,Zhejiang,119.35638987251856,29.35598316082219,浙江省
P0209,B13634,49.91,20.0,2050,3980400.2666173643,119.5068449,29.1866175,Zhejiang,119.38017216169108,29.62169368141588,浙江省
P0209,B13635,77.889,20.0,2050,4200897.781421323,119.5068449,29.1866175,Zhejiang,119.37691541046856,29.877904972454097,浙江省
P0209,B13636,105.645,20.0,2050,3822335.9409278315,119.5068449,29.1866175,Zhejiang,119.37641710561016,30.129920521366607,浙江省
P0209,B13647,14.047,20.0,2050,2424425.850989672,119.5068449,29.1866175,Zhejiang,119.62473851531144,29.11342988996312,浙江省
P0209,B13649,50.399,20.0,2050,3206967.292787254,119.5068449,29.1866175,Zhejiang,119.62010481033624,29.62900000428918,浙江省
P0209,B13650,77.421,20.0,2050,5235973.181249253,119.5068449,29.1866175,Zhejiang,119.62994108315134,29.874591904477093,浙江省
P0209,B13651,104.708,20.0,2050,4109851.7549993703,119.5068449,29.1866175,Zhejiang,119.63054536075862,30.12211950543797,浙江省
P0209,B13666,84.683,20.0,2050,4247398.610095488,119.5068449,29.1866175,Zhejiang,119.86547559064648,29.88133703958161,浙江省
P0210,B00223,55.358,20.0,2050,376544.64543121157,118.865,30.86956,Anhui,118.3712772152239,31.131767993260283,安徽省
P0210,B00234,59.579,20.0,2050,6084017.191663627,118.865,30.86956,Anhui,118.62644050638032,30.374639762434192,安徽省
P0210,B00235,35.1,20.0,2050,6145405.868692553,118.865,30.86956,Anhui,118.63181616215888,30.625670335555,安徽省
P0210,B00236,22.896,20.0,2050,6786105.506682045,118.865,30.86956,Anhui,118.6255206480009,30.88187641018945,安徽省
P0210,B00237,35.949,20.0,2050,7121617.459429191,118.865,30.86956,Anhui,118.62305096557286,31.11756237184943,安徽省
P0210,B00247,52.967,20.0,2050,4964321.887623959,118.865,30.86956,Anhui,118.85502210413344,30.39329164275857,安徽省
P0210,B00248,27.845,20.0,2050,6255506.681723461,118.865,30.86956,Anhui,118.87804280568872,30.61939109355064,安徽省
P0210,B00249,1.106,20.0,2050,6409753.58024036,118.865,30.86956,Anhui,118.87641350020006,30.871286899163465,安徽省
P0210,B00250,28.271,20.0,2050,4664485.887017378,118.865,30.86956,Anhui,118.85979431103704,31.123764155067203,安徽省
P0210,B00255,57.216,20.0,2050,3273460.903557254,118.865,30.86956,Anhui,119.12549540999336,30.40638755716704,安徽省
P0210,B00256,35.852,20.0,2050,6303962.476763879,118.865,30.86956,Anhui,119.1178509436926,30.63136169470087,安徽省
P0210,B00257,24.659,20.0,2050,6438216.446727696,118.865,30.86956,Anhui,119.1233115130326,30.874199854397254,安徽省
P0210,B05180,41.567,20.0,2050,260910.1970658544,118.865,30.86956,Anhui,118.89839343380277,31.2422881876204,江苏省
P0210,B13610,63.825,20.0,2050,1040851.9923015427,118.865,30.86956,Anhui,118.93861317549346,30.299081897572883,浙江省
P0211,B02872,75.528,20.0,2050,5616924.072909764,114.4450842,34.8060821,Henan,114.37490054436952,34.129316199090354,河南省
P0211,B02873,49.364,20.0,2050,5922277.208621502,114.4450842,34.8060821,Henan,114.38279921393014,34.365116330159815,河南省
P0211,B02874,20.679,20.0,2050,4929107.612568352,114.4450842,34.8060821,Henan,114.38550823116265,34.626672619055746,河南省
P0211,B02875,10.292,20.0,2050,6809469.8315478675,114.4450842,34.8060821,Henan,114.37226425129394,34.87675495842094,河南省
P0211,B02893,51.367,20.0,2050,6745381.709921763,114.4450842,34.8060821,Henan,114.6198425805016,34.367104290146926,河南省
P0211,B02894,24.886,20.0,2050,7803311.306868184,114.4450842,34.8060821,Henan,114.6291963420197,34.64119419677612,河南省
P0211,B02895,18.357,20.0,2050,3899952.362458004,114.4450842,34.8060821,Henan,114.62963951044352,34.87173507745282,河南省
P0213,B04272,65.261,20.0,2050,4980238.36959538,115.22746642857145,30.139824142857144,Hubei,114.61063606923406,29.89649865166917,湖北省
P0213,B04273,58.833,20.0,2050,5814564.785292958,115.22746642857145,30.139824142857144,Hubei,114.61683639753636,30.108279806482532,湖北省
P0213,B04274,64.177,20.0,2050,7508064.746403813,115.22746642857145,30.139824142857144,Hubei,114.62746674510106,30.39392441825656,湖北省
P0213,B04281,86.192,20.0,2050,930249.3280660844,115.22746642857145,30.139824142857144,Hubei,114.82094557960848,29.44961428154347,湖北省
P0213,B04282,65.606,20.0,2050,3574735.6429460454,115.22746642857145,30.139824142857144,Hubei,114.88387237183652,29.63054349350375,湖北省
P0213,B04283,43.136,20.0,2050,3692210.194842633,115.22746642857145,30.139824142857144,Hubei,114.88308191398164,29.89169117309929,湖北省
P0213,B04284,33.816,20.0,2050,7638124.201695313,115.22746642857145,30.139824142857144,Hubei,114.87629533218367,30.124304880344155,湖北省
P0213,B04285,42.937,20.0,2050,7306880.491724319,115.22746642857145,30.139824142857144,Hubei,114.87548971614709,30.37788403606193,湖北省
P0213,B04286,64.224,20.0,2050,7729887.658778241,115.22746642857145,30.139824142857144,Hubei,114.87218369065916,30.62938043933536,湖北省
P0213,B04291,54.768,20.0,2050,3369221.8641761807,115.22746642857145,30.139824142857144,Hubei,115.097713282146,29.66029734526426,湖北省
P0213,B04292,31.261,20.0,2050,6945410.186959929,115.22746642857145,30.139824142857144,Hubei,115.12798811958568,29.8722127825049,湖北省
P0213,B04293,10.891,20.0,2050,5806898.064395112,115.22746642857145,30.139824142857144,Hubei,115.116561528431,30.1200192782672,湖北省
P0213,B04294,27.826,20.0,2050,6511395.902886997,115.22746642857145,30.139824142857144,Hubei,115.13296021627612,30.37638469955441,湖北省
P0213,B04295,54.348,20.0,2050,7048703.945546521,115.22746642857145,30.139824142857144,Hubei,115.12603038233922,30.620689936685235,湖北省
P0213,B04300,49.151,20.0,2050,740681.8271766306,115.22746642857145,30.139824142857144,Hubei,115.32817760943416,29.706500356973944,湖北省
P0213,B04301,32.172,20.0,2050,4830936.737985436,115.22746642857145,30.139824142857144,Hubei,115.36867287331492,29.877608235563315,湖北省
P0213,B04302,14.904,20.0,2050,7224607.362797886,115.22746642857145,30.139824142857144,Hubei,115.3816770715624,30.12650111329356,湖北省
P0213,B04303,29.576,20.0,2050,7715300.252700786,115.22746642857145,30.139824142857144,Hubei,115.3729635911547,30.37424365584477,湖北省
P0213,B04304,55.012,20.0,2050,7303855.6406534705,115.22746642857145,30.139824142857144,Hubei,115.37051848447187,30.618921859697583,湖北省
P0213,B04305,82.309,20.0,2050,5480359.434580962,115.22746642857145,30.139824142857144,Hubei,115.36734399082091,30.87016998171393,湖北省
P0213,B04310,45.795,20.0,2050,6396767.5789583055,115.22746642857145,30.139824142857144,Hubei,115.6216815197683,30.37147961951632,湖北省
P0213,B04311,67.229,20.0,2050,5513205.215537568,115.22746642857145,30.139824142857144,Hubei,115.62330236918046,30.63878124432114,湖北省
P0213,B04312,90.614,20.0,2050,6352767.463990622,115.22746642857145,30.139824142857144,Hubei,115.62484155355412,30.87932967540047,湖北省
P0213,B05421,95.237,20.0,2050,2741507.508783364,115.22746642857145,30.139824142857144,Hubei,114.88232291057986,29.33747677457772,江西省
P0213,B05422,72.187,20.0,2050,211159.44412984443,115.22746642857145,30.139824142857144,Hubei,114.96532218961433,29.531763776590022,江西省
P0213,B05443,62.572,20.0,2050,2276272.286915566,115.22746642857145,30.139824142857144,Hubei,115.16290719043118,29.57988993220281,江西省
P0215,B02396,59.504,20.0,2050,6983525.850277053,115.6012217,37.7526565,Hebei,115.12350869805746,37.37454000920364,河北省
P0215,B02397,44.303,20.0,2050,7967955.22901199,115.6012217,37.7526565,Hebei,115.12409020001152,37.62545847769246,河北省
P0215,B02419,46.547,20.0,2050,6526776.354712899,115.6012217,37.7526565,Hebei,115.37868052964686,37.373032556449154,河北省
P0215,B02420,24.379,20.0,2050,6729306.24564556,115.6012217,37.7526565,Hebei,115.373106961692,37.62822963734956,河北省
P0215,B02421,24.006,20.0,2050,3586513.653458266,115.6012217,37.7526565,Hebei,115.37348502775647,37.87198404563185,河北省
P0215,B02440,42.196,20.0,2050,1526739.1256754245,115.6012217,37.7526565,Hebei,115.63097415617814,37.37391068134002,河北省
P0215,B02441,14.031,20.0,2050,6332529.5072756475,115.6012217,37.7526565,Hebei,115.63784436682464,37.62984808926021,河北省
P0215,B02442,13.767,20.0,2050,7536295.709670304,115.6012217,37.7526565,Hebei,115.6280132293698,37.8746474462418,河北省
P0215,B02463,27.066,20.0,2050,6912912.381824849,115.6012217,37.7526565,Hebei,115.87029035324122,37.87123261402167,河北省
P0216,B03399,14.74,20.0,2050,2436657.4694471997,126.5290168,48.2323268,Heilongjiang,126.62705375899796,48.1170082086006,黑龙江省
P0216,B03400,16.761,20.0,2050,763551.8631527995,126.5290168,48.2323268,Heilongjiang,126.6192308304856,48.37060505077031,黑龙江省
P0217,B02222,20.441,20.0,2050,1254406.9429585591,109.18408,19.772636,Hainan,109.17745260761704,19.588907873314632,海南省
P0217,B02223,3.867,20.0,2050,787340.2611019338,109.18408,19.772636,Hainan,109.21402052129903,19.79302192593224,海南省
P0217,B02229,23.442,20.0,2050,1458186.7544647786,109.18408,19.772636,Hainan,109.3856254384327,19.68070181911281,海南省
P0217,B02230,20.521,20.0,2050,1743594.6015844592,109.18408,19.772636,Hainan,109.37600342602263,19.810663889437517,海南省
P0217,B02236,63.955,20.0,2050,2609048.7324614585,109.18408,19.772636,Hainan,109.61673975677388,19.366907586453245,海南省
P0217,B02237,50.404,20.0,2050,4563760.572501041,109.18408,19.772636,Hainan,109.63670669679075,19.618127558834576,海南省
P0217,B02243,85.987,20.0,2050,1468899.8506257562,109.18408,19.772636,Hainan,109.88066321787576,19.363746096703224,海南省
P0218,B04085,135.655,20.0,2050,2869338.043974306,112.2396082,31.04729105,Hubei,110.86130704177252,31.36123584037764,湖北省
