unit_id,plant_site,capacity_mw,commission_year,combustion,cooling_technology,province,latitude,longitude,source,year_basis
G100000114459,潍坊滨恒热电,30.0,2021,subcritical,recirculating,Shandong,36.9891653,119.2278569,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114389,威海博通热电,49.0,2013,subcritical,recirculating,Shandong,37.399179,122.158145,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115695,威海热电集团初村热电,40.0,2013,subcritical,recirculating,Shandong,37.389652,121.925363,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115696,威海热电集团初村热电,40.0,2013,subcritical,recirculating,Shandong,37.389652,121.925363,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115697,威海热电集团初村热电,30.0,2014,subcritical,recirculating,Shandong,37.389652,121.925363,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115698,威海热电集团初村热电,49.0,2019,subcritical,recirculating,Shandong,37.389652,121.925363,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114394,威海热电厂,40.0,2006,subcritical,recirculating,Shandong,37.512521,122.079171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114395,威海热电厂,40.0,2006,subcritical,recirculating,Shandong,37.512521,122.079171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112872,威海热电厂,40.0,2002,subcritical,recirculating,Shandong,37.512521,122.079171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112874,威海热电厂,40.0,2004,subcritical,recirculating,Shandong,37.512521,122.079171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112875,威海热电厂,40.0,2007,subcritical,recirculating,Shandong,37.512521,122.079171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112876,威海热电厂,40.0,2009,subcritical,recirculating,Shandong,37.512521,122.079171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114396,威海热电厂,49.0,2010,subcritical,recirculating,Shandong,37.512521,122.079171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110766,华能威海发电厂,320.0,1998,subcritical,once-through,Shandong,37.44899,122.20724,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110767,华能威海发电厂,320.0,1998,subcritical,once-through,Shandong,37.44899,122.20724,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110768,华能威海发电厂,680.0,2010,ultra-supercritical,once-through,Shandong,37.44899,122.20724,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110769,华能威海发电厂,680.0,2010,ultra-supercritical,once-through,Shandong,37.44899,122.20724,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114392,威海文登热电厂,35.0,2012,subcritical,recirculating,Shandong,37.17459,122.076619,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114393,威海文登热电厂,49.0,2014,subcritical,recirculating,Shandong,37.17459,122.076619,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114401,威海西郊热电厂,30.0,2015,subcritical,recirculating,Shandong,37.173544,121.998484,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114402,威海西郊热电厂,30.0,2015,subcritical,recirculating,Shandong,37.173544,121.998484,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110770,贵阳能源威赫煤电气一体化发电厂,660.0,2025,ultra-supercritical,recirculating,Guizhou,27.2196455,104.648633,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110771,贵阳能源威赫煤电气一体化发电厂,660.0,2025,ultra-supercritical,recirculating,Guizhou,27.2196455,104.648633,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110774,陕西投资集团渭河发电厂,300.0,1991,subcritical,recirculating,Shaanxi,34.427859,108.911676,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110775,陕西投资集团渭河发电厂,300.0,1992,subcritical,recirculating,Shaanxi,34.427859,108.911676,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110776,陕西投资集团渭河发电厂,300.0,1995,subcritical,recirculating,Shaanxi,34.427859,108.911676,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110777,陕西投资集团渭河发电厂,300.0,1996,subcritical,recirculating,Shaanxi,34.427859,108.911676,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113679,兖矿集团陕西未来能源化工自备电厂,50.0,2016,subcritical,recirculating,Shaanxi,38.233409,109.489132,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113680,兖矿集团陕西未来能源化工自备电厂,50.0,2016,subcritical,recirculating,Shaanxi,38.233409,109.489132,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113681,兖矿集团陕西未来能源化工自备电厂,50.0,2016,subcritical,recirculating,Shaanxi,38.233409,109.489132,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110794,魏桥集团邹平六电,330.0,2015,subcritical,recirculating,Shandong,36.8978809,117.7844238,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110795,魏桥集团邹平六电,330.0,2015,subcritical,recirculating,Shandong,36.8978809,117.7844238,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110796,魏桥集团邹平六电,330.0,2015,subcritical,recirculating,Shandong,36.8978809,117.7844238,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110797,魏桥集团邹平六电,330.0,2015,subcritical,recirculating,Shandong,36.8978809,117.7844238,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100903,"魏桥集团滨州公共供热中心, 滨州绿动热电有限公司",330.0,2013,subcritical,recirculating,Shandong,37.3449314,117.891326,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100904,"魏桥集团滨州公共供热中心, 滨州绿动热电有限公司",330.0,2013,subcritical,recirculating,Shandong,37.3449314,117.891326,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100905,"魏桥集团滨州公共供热中心, 滨州绿动热电有限公司",330.0,2013,subcritical,recirculating,Shandong,37.3449314,117.891326,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100906,"魏桥集团滨州公共供热中心, 滨州绿动热电有限公司",330.0,2013,subcritical,recirculating,Shandong,37.3449314,117.891326,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110818,"魏桥集团惠民胡集自备电厂, 滨州绿能热电有限公司",330.0,2015,subcritical,recirculating,Shandong,37.347901,117.781587,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110819,"魏桥集团惠民胡集自备电厂, 滨州绿能热电有限公司",330.0,2015,subcritical,recirculating,Shandong,37.347901,117.781587,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110820,"魏桥集团惠民胡集自备电厂, 滨州绿能热电有限公司",330.0,2014,subcritical,recirculating,Shandong,37.347901,117.781587,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110821,"魏桥集团惠民胡集自备电厂, 滨州绿能热电有限公司",330.0,2014,subcritical,recirculating,Shandong,37.347901,117.781587,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110822,"魏桥集团惠民胡集自备电厂, 滨州绿能热电有限公司",330.0,2016,subcritical,recirculating,Shandong,37.3594471,117.7770746,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110823,"魏桥集团惠民胡集自备电厂, 滨州绿能热电有限公司",330.0,2016,subcritical,recirculating,Shandong,37.3594471,117.7770746,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110824,"魏桥集团惠民胡集自备电厂, 滨州绿能热电有限公司",330.0,2016,subcritical,recirculating,Shandong,37.3594471,117.7770746,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110825,"魏桥集团惠民胡集自备电厂, 滨州绿能热电有限公司",330.0,2016,subcritical,recirculating,Shandong,37.3594471,117.7770746,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110826,"魏桥集团邹平县魏桥镇公共供热中心, 邹平县宏利热电有限公司",330.0,2013,subcritical,recirculating,Shandong,37.0248951,117.4839735,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110827,"魏桥集团邹平县魏桥镇公共供热中心, 邹平县宏利热电有限公司",330.0,2013,subcritical,recirculating,Shandong,37.0248951,117.4839735,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110828,"魏桥集团邹平县魏桥镇公共供热中心, 邹平县宏利热电有限公司",330.0,2013,subcritical,recirculating,Shandong,37.0248951,117.4839735,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110829,"魏桥集团邹平县魏桥镇公共供热中心, 邹平县宏利热电有限公司",330.0,2013,subcritical,recirculating,Shandong,37.0248951,117.4839735,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110830,"魏桥集团阳信县公共供热中心, 滨州绿通热电有限公司",330.0,2015,subcritical,recirculating,Shandong,37.576549,117.599279,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110831,"魏桥集团阳信县公共供热中心, 滨州绿通热电有限公司",330.0,2015,subcritical,recirculating,Shandong,37.576549,117.599279,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110832,"魏桥集团阳信县公共供热中心, 滨州绿通热电有限公司",330.0,2015,subcritical,recirculating,Shandong,37.576549,117.599279,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110833,"魏桥集团阳信县公共供热中心, 滨州绿通热电有限公司",330.0,2015,subcritical,recirculating,Shandong,37.576549,117.599279,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110834,"山东安润能源有限公司, 魏桥集团沾化热电",350.0,2019,subcritical,once-through,Shandong,38.005274,117.975833,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110835,"山东安润能源有限公司, 魏桥集团沾化热电",350.0,2016,subcritical,recirculating,Shandong,38.005274,117.975833,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110836,"山东安润能源有限公司, 魏桥集团沾化热电",350.0,2015,subcritical,recirculating,Shandong,38.005274,117.975833,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110837,"山东安润能源有限公司, 魏桥集团沾化热电",350.0,2015,subcritical,recirculating,Shandong,38.005274,117.975833,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110838,"山东德邦机电有限公司, 滨能热电三厂 (Unit 8), 魏桥集团邹平新一电",660.0,2016,ultra-supercritical,recirculating,Shandong,36.9106725,117.7853572,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110839,"山东德邦机电有限公司, 滨能热电三厂 (Unit 8), 魏桥集团邹平新一电",660.0,2017,ultra-supercritical,recirculating,Shandong,36.9106725,117.7853572,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110840,"山东德邦机电有限公司, 滨能热电三厂 (Unit 8), 魏桥集团邹平新一电",660.0,2017,ultra-supercritical,recirculating,Shandong,36.9106725,117.7853572,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110841,"山东德邦机电有限公司, 滨能热电三厂 (Unit 8), 魏桥集团邹平新一电",660.0,2017,ultra-supercritical,recirculating,Shandong,36.9106725,117.7853572,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110842,"山东德邦机电有限公司, 滨能热电三厂 (Unit 8), 魏桥集团邹平新一电",660.0,2017,ultra-supercritical,recirculating,Shandong,36.9106725,117.7853572,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110843,"山东德邦机电有限公司, 滨能热电三厂 (Unit 8), 魏桥集团邹平新一电",660.0,2017,ultra-supercritical,recirculating,Shandong,36.9106725,117.7853572,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110845,"山东德邦机电有限公司, 滨能热电三厂 (Unit 8), 魏桥集团邹平新一电",660.0,2025,ultra-supercritical,recirculating,Shandong,36.9106725,117.7853572,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110810,"魏桥集团邹平七电, 邹平县汇能热电有限公司",330.0,2012,subcritical,recirculating,Shandong,36.896297,117.860459,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110811,"魏桥集团邹平七电, 邹平县汇能热电有限公司",330.0,2012,subcritical,recirculating,Shandong,36.896297,117.860459,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110812,"魏桥集团邹平七电, 邹平县汇能热电有限公司",330.0,2013,subcritical,recirculating,Shandong,36.896297,117.860459,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110813,"魏桥集团邹平七电, 邹平县汇能热电有限公司",330.0,2013,subcritical,recirculating,Shandong,36.896297,117.860459,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110814,"魏桥集团邹平七电, 邹平县汇能热电有限公司",330.0,2014,subcritical,recirculating,Shandong,36.896297,117.860459,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110815,"魏桥集团邹平七电, 邹平县汇能热电有限公司",330.0,2014,subcritical,recirculating,Shandong,36.896297,117.860459,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110816,"魏桥集团邹平七电, 邹平县汇能热电有限公司",330.0,2014,subcritical,recirculating,Shandong,36.896297,117.860459,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110817,"魏桥集团邹平七电, 邹平县汇能热电有限公司",330.0,2014,subcritical,recirculating,Shandong,36.896297,117.860459,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110857,云南能投威信能源公司,600.0,2012,supercritical,recirculating,Yunnan,27.8904089,104.873518,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110858,云南能投威信能源公司,600.0,2012,supercritical,recirculating,Yunnan,27.8904089,104.873518,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001031287,瓮安县新材料及电子化学品项目热电联产项目,40.0,2025,CFB,recirculating,Guizhou,27.142663,107.255005,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110955,武钢青山自备电厂,220.0,1996,subcritical,recirculating,Hubei,30.641183,114.468031,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110956,武钢青山自备电厂,220.0,1997,subcritical,recirculating,Hubei,30.641183,114.468031,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102200,大唐武安发电厂,300.0,2012,subcritical,once-through,Hebei,36.81893,114.18713,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102201,大唐武安发电厂,300.0,2012,subcritical,once-through,Hebei,36.81893,114.18713,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110976,国家电投中煤能源新疆准东五彩湾北二电厂,660.0,2020,ultra-supercritical,recirculating,Xinjiang,44.8388927,89.1908616,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110977,国家电投中煤能源新疆准东五彩湾北二电厂,660.0,2020,ultra-supercritical,recirculating,Xinjiang,44.8388927,89.1908616,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112913,国家电投中煤能源新疆准东五彩湾北二电厂,660.0,2019,ultra-supercritical,recirculating,Xinjiang,44.8388927,89.1908616,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112914,国家电投中煤能源新疆准东五彩湾北二电厂,660.0,2019,ultra-supercritical,recirculating,Xinjiang,44.8388927,89.1908616,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113048,五常市天宝热电厂,50.0,2018,subcritical,recirculating,Heilongjiang,44.928246,127.144312,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001055272,无棣县新星热电有限责任公司,30.0,2024,subcritical,recirculating,Shandong,37.736657,117.637511,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114441,无棣众诚供热鲁北热电,100.0,2016,subcritical,recirculating,Shandong,38.091941,117.762002,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114881,无棣众诚供热三岳热电,30.0,2019,subcritical,recirculating,Shandong,38.099627,117.76159,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114437,无棣众诚供热鑫岳热电,60.0,2019,subcritical,recirculating,Shandong,38.097811,117.764709,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114883,无棣众诚供热鑫岳热电,50.0,2015,subcritical,recirculating,Shandong,38.097811,117.764709,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113248,华能北方联合电力蒙华乌海热电,200.0,2005,subcritical,recirculating,Inner Mongolia,39.706964,106.829656,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113249,华能北方联合电力蒙华乌海热电,200.0,2005,subcritical,recirculating,Inner Mongolia,39.706964,106.829656,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110987,中石化武汉乙烯项目自备电厂,80.0,2012,subcritical,recirculating,Hubei,30.65267,114.52935,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110988,中石化武汉乙烯项目自备电厂,80.0,2012,subcritical,recirculating,Hubei,30.65267,114.52935,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110989,中石化武汉乙烯项目自备电厂,80.0,2012,subcritical,recirculating,Hubei,30.65267,114.52935,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104167,华电安徽芜湖发电厂,660.0,2008,ultra-supercritical,once-through,Anhui,31.2372348,118.1497184,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104168,华电安徽芜湖发电厂,660.0,2008,ultra-supercritical,once-through,Anhui,31.2372348,118.1497184,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104169,华电安徽芜湖发电厂,1000.0,2018,ultra-supercritical,once-through,Anhui,31.2374445,118.1494403,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110997,中电国际芜湖发电厂,660.0,2010,ultra-supercritical,recirculating,Anhui,31.45212,118.34447,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000110998,中电国际芜湖发电厂,660.0,2011,ultra-supercritical,recirculating,Anhui,31.45212,118.34447,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111001,信发农六师煤电公司五家渠发电厂,360.0,2011,supercritical,recirculating,Xinjiang,44.26892,87.687877,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111002,信发农六师煤电公司五家渠发电厂,360.0,2011,supercritical,recirculating,Xinjiang,44.26892,87.687877,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111003,信发农六师煤电公司五家渠发电厂,360.0,2011,supercritical,recirculating,Xinjiang,44.26892,87.687877,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111004,信发农六师煤电公司五家渠发电厂,360.0,2012,supercritical,recirculating,Xinjiang,44.26892,87.687877,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111005,信发农六师煤电公司五家渠发电厂,1100.0,2014,ultra-supercritical,recirculating,Xinjiang,44.26892,87.687877,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111006,信发农六师煤电公司五家渠发电厂,1100.0,2015,ultra-supercritical,recirculating,Xinjiang,44.26892,87.687877,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111014,国家电投上海电力吴泾热电厂,300.0,1991,subcritical,once-through,Shanghai,31.061675,121.466186,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111016,国家电投上海电力吴泾热电厂,300.0,1991,subcritical,once-through,Shanghai,31.061675,121.466186,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111013,国家电投上海电力吴泾热电厂,300.0,2009,subcritical,once-through,Shanghai,31.063979,121.463878,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111015,国家电投上海电力吴泾热电厂,300.0,2009,subcritical,once-through,Shanghai,31.063979,121.463878,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111017,申能吴泾第二发电厂,600.0,2002,subcritical,recirculating,Shanghai,31.058183,121.46318,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111018,申能吴泾第二发电厂,600.0,2002,subcritical,recirculating,Shanghai,31.058183,121.46318,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111028,大唐乌沙山发电厂,600.0,2006,supercritical,once-through,Zhejiang,29.505411,121.662934,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111029,大唐乌沙山发电厂,600.0,2006,supercritical,once-through,Zhejiang,29.505411,121.662934,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111030,大唐乌沙山发电厂,600.0,2006,supercritical,once-through,Zhejiang,29.505411,121.662934,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111031,大唐乌沙山发电厂,600.0,2006,supercritical,once-through,Zhejiang,29.505411,121.662934,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112054,蒙能阿拉善左旗乌斯太发电厂,300.0,2008,subcritical,recirculating,Inner Mongolia,39.446016,106.667694,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112055,蒙能阿拉善左旗乌斯太发电厂,300.0,2010,subcritical,recirculating,Inner Mongolia,39.446016,106.667694,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112455,国家电投乌苏热电,300.0,2011,subcritical,recirculating,Xinjiang,44.4363462,84.7604549,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112456,国家电投乌苏热电,300.0,2011,subcritical,recirculating,Xinjiang,44.4363462,84.7604549,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111039,甘肃电投武威热电,350.0,2017,supercritical,recirculating,Gansu,37.901104,102.685854,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111040,甘肃电投武威热电,350.0,2017,supercritical,recirculating,Gansu,37.901104,102.685854,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001000348,无锡能达热电联产项目,35.0,2025,CFB,recirculating,Jiangsu,31.620688,120.383722,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001000349,无锡能达热电联产项目,35.0,2025,CFB,recirculating,Jiangsu,31.620688,120.383722,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112856,荣成纸业无锡自备电厂,40.0,2009,subcritical,recirculating,Jiangsu,31.654999,120.177883,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111043,山西焦煤西山煤电武乡和信发电厂,600.0,2006,subcritical,Air,Shanxi,36.82223,112.837631,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111044,山西焦煤西山煤电武乡和信发电厂,600.0,2007,subcritical,Air,Shanxi,36.82223,112.837631,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111050,西安西郊热电厂,50.0,2002,subcritical,recirculating,Shaanxi,34.258257,108.845112,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111051,西安西郊热电厂,50.0,2003,subcritical,recirculating,Shaanxi,34.258257,108.845112,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111055,鹭能电力厦门瑞新热电,50.0,2006,subcritical,recirculating,Fujian,24.571784,118.02903,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111056,鹭能电力厦门瑞新热电,50.0,2007,subcritical,recirculating,Fujian,24.571784,118.02903,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111057,国投厦门嵩屿发电厂,300.0,1996,subcritical,once-through,Fujian,24.4460582,118.0267975,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111058,国投厦门嵩屿发电厂,300.0,1996,subcritical,once-through,Fujian,24.4460582,118.0267975,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111059,国投厦门嵩屿发电厂,300.0,2006,subcritical,once-through,Fujian,24.4460582,118.0267975,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111060,国投厦门嵩屿发电厂,300.0,2006,subcritical,once-through,Fujian,24.4460582,118.0267975,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114528,国投厦门嵩屿发电厂,660.0,2025,ultra-supercritical,once-through,Fujian,24.4460582,118.0267975,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111068,大唐华银湘潭发电厂,300.0,1998,subcritical,recirculating,Hunan,27.8282792,112.9968045,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111069,大唐华银湘潭发电厂,300.0,1998,subcritical,recirculating,Hunan,27.8282792,112.9968045,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111070,大唐华银湘潭发电厂,600.0,2007,supercritical,once-through,Hunan,27.8282792,112.9968045,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111071,大唐华银湘潭发电厂,600.0,2007,supercritical,once-through,Hunan,27.8282792,112.9968045,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001000236,湘投能源岳州2×100万千瓦燃煤发电工程项目,1000.0,2027,ultra-supercritical,once-through,Hunan,29.06295,113.389346,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001000237,湘投能源岳州2×100万千瓦燃煤发电工程项目,1000.0,2027,ultra-supercritical,once-through,Hunan,29.06295,113.389346,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001000264,华润电力仙桃发电厂,660.0,2026,ultra-supercritical,once-through,Hubei,30.371957,113.567148,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001000265,华润电力仙桃发电厂,660.0,2026,ultra-supercritical,once-through,Hubei,30.371957,113.567148,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111072,华润电力仙桃发电厂,660.0,2022,ultra-supercritical,once-through,Hubei,30.371957,113.567148,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111073,华润电力仙桃发电厂,660.0,2022,ultra-supercritical,once-through,Hubei,30.371957,113.567148,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111087,国电云南电力小龙潭发电厂,300.0,2006,subcritical,recirculating,Yunnan,23.8381365,103.1957854,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111088,国电云南电力小龙潭发电厂,300.0,2008,subcritical,recirculating,Yunnan,23.8381365,103.1957854,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111092,晋能孝义新阳低热值煤热电厂,350.0,2021,supercritical,Air,Shanxi,37.082989,111.837991,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111093,晋能孝义新阳低热值煤热电厂,350.0,2021,supercritical,Air,Shanxi,37.082989,111.837991,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111094,河北建投西柏坡发电厂,300.0,1993,subcritical,once-through,Hebei,38.245068,114.2149428,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111095,河北建投西柏坡发电厂,300.0,1994,subcritical,once-through,Hebei,38.245068,114.2149428,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111096,河北建投西柏坡发电厂,300.0,1998,subcritical,Air,Hebei,38.245068,114.2149428,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111097,河北建投西柏坡发电厂,300.0,1998,subcritical,Air,Hebei,38.245068,114.2149428,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111098,河北建投西柏坡发电厂,600.0,2006,supercritical,once-through,Hebei,38.245068,114.2149428,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111099,河北建投西柏坡发电厂,600.0,2006,supercritical,once-through,Hebei,38.245068,114.2149428,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115832,河北建投西柏坡发电厂,660.0,2026,ultra-supercritical,once-through,Hebei,38.245068,114.2149428,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001004301,河北建投西柏坡发电厂,660.0,2026,ultra-supercritical,once-through,Hebei,38.245068,114.2149428,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115518,淮河能源集团谢桥电厂,660.0,2025,ultra-supercritical,recirculating,Anhui,32.739813,116.408161,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115519,淮河能源集团谢桥电厂,660.0,2026,ultra-supercritical,recirculating,Anhui,32.739813,116.408161,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111103,海北煤业西海发电厂,135.0,2007,subcritical,recirculating,Qinghai,36.974299,100.9098322,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111104,海北煤业西海发电厂,135.0,2007,subcritical,recirculating,Qinghai,36.974299,100.9098322,GEM_with_Cooling_Technology_July2025.xlsx,2025
