plant_id,plant_index,plant_site,unit_count,total_capacity_mw,mean_commission_year,retirement_year,province_mode,dominant_combustion,dominant_cooling_technology,combustion_mix,capacity_mw_once_through,capacity_mw_recirculating,capacity_mw_air,weighted_water_intensity_m3_per_mwh,quota_intensity_m3_per_mwh,air_consumption_intensity_m3_per_mwh,air_consumption_ccs_intensity_m3_per_mwh,already_air_share,requires_water_supply,centroid_latitude,centroid_longitude,source,year_basis,coast_distance_km,seawater_cooled,freshwater_intensity_m3_per_mwh,withdrawal_intensity_m3_per_mwh,consumption_intensity_m3_per_mwh,withdrawal_ccs_intensity_m3_per_mwh,consumption_ccs_intensity_m3_per_mwh,quota_ccs_intensity_m3_per_mwh
P0233,233,H350_232,2,600.0,2012.5,2052,Xinjiang,subcritical,recirculating,subcritical:1.000,0.0,600.0,0.0,1.85,2.7,0.2,0.36,0.0,True,41.73815,82.88791,inputs/plants_unit.csv,2025,2979.1,False,1.85,2.31,2.01,4.51,3.65,4.34
P0234,234,H350_233,1,60.0,2023.0,2063,Hunan,subcritical,recirculating,subcritical:1.000,0.0,60.0,0.0,1.85,3.2,0.2,0.36,0.0,True,26.99216,112.643208,inputs/plants_unit.csv,2025,478.8,False,1.85,2.31,2.01,4.51,3.65,4.84
P0235,235,H350_234,4,2640.0,2018.75,2058,Inner Mongolia,ultra-supercritical,Air,ultra-supercritical:1.000,0.0,0.0,2640.0,0.37,0.49,0.12,0.25,1.0,True,44.587344,116.71965549999999,inputs/plants_unit.csv,2025,550.87,False,0.37,0.15,0.12,0.34,0.25,0.62
P0236,236,H350_235,14,5330.0,2006.9285714285713,2046,Henan,subcritical,recirculating,subcritical:0.429;supercritical:0.429;ultra-supercritical:0.143,0.0,5330.0,0.0,1.85,2.5598,0.1639,0.3124,0.0,True,35.9368248,114.17151851428574,inputs/plants_unit.csv,2025,406.78,False,1.85,2.0804,1.6614,4.0944,3.1324,4.0308
P0237,237,H350_236,4,2700.0,2014.5,2054,Jiangxi,supercritical,recirculating,supercritical:0.500;ultra-supercritical:0.500,0.0,2700.0,0.0,1.85,2.1815,0.1304,0.2656,0.0,True,25.92432775,115.10297395,inputs/plants_unit.csv,2025,318.43,False,1.85,1.7381,1.3507,3.6215,2.6674,3.4982
P0238,238,H350_237,2,2000.0,2025.5,2065,Sichuan,ultra-supercritical,Air,ultra-supercritical:1.000,0.0,0.0,2000.0,0.37,0.42,0.12,0.25,1.0,True,32.331679699999995,105.57982345,inputs/plants_unit.csv,2025,1189.03,False,0.37,0.15,0.12,0.34,0.25,0.55
P0239,239,H350_238,10,3720.0,2006.7,2046,Guizhou,subcritical,recirculating,subcritical:0.800;supercritical:0.200,0.0,3720.0,0.0,1.85,2.5758,0.1858,0.3423,0.0,True,27.52040356,106.45517692000001,inputs/plants_unit.csv,2025,653.22,False,1.85,2.2674,1.8681,4.3787,3.4406,4.1483
P0240,240,H350_239,2,2000.0,2019.5,2059,Guangdong,ultra-supercritical,once-through,ultra-supercritical:1.000,2000.0,0.0,0.0,0.35,0.35,0.12,0.25,0.0,False,20.51161,109.82803,inputs/plants_unit.csv,2025,1.02,True,0.0,0.0,0.0,0.0,0.0,0.35
P0241,241,H350_240,2,700.0,2021.0,2061,Guangxi,supercritical,once-through,supercritical:1.000,700.0,0.0,0.0,0.35,0.49,0.16,0.31,0.0,True,23.985332,111.693474,inputs/plants_unit.csv,2025,224.63,False,0.35,88.9,0.69,161.49,0.85,0.65
P0242,242,H350_241,8,5280.0,2021.875,2061,Xinjiang,ultra-supercritical,recirculating,ultra-supercritical:0.500;supercritical:0.500,0.0,5280.0,0.0,1.85,2.35,0.14,0.28,0.0,True,44.50694375,90.22066,inputs/plants_unit.csv,2025,2363.18,False,1.85,1.885,1.435,3.79,2.795,3.71
P0243,243,H350_242,44,24460.0,2012.4772727272727,2052,Anhui,ultra-supercritical,recirculating,ultra-supercritical:0.409;subcritical:0.318;supercritical:0.227;CFB:0.045,3900.0,20560.0,0.0,1.6108,2.025,0.1442,0.2846,0.0,True,32.72965889545455,116.88456934999998,inputs/plants_unit.csv,2025,319.93,False,1.6108,17.3734,1.3366,30.3501,2.5368,3.2252
P0244,244,H350_243,12,3610.0,2010.1666666666667,2050,Gansu,supercritical,recirculating,supercritical:0.500;subcritical:0.500,0.0,2700.0,910.0,1.4769,2.179,0.1767,0.3309,0.2521,True,39.792366449999996,98.30868356666669,inputs/plants_unit.csv,2025,1666.75,False,1.4769,1.7159,1.3211,3.2713,2.4775,3.3354
P0245,245,H350_244,10,1933.0,2012.4,2052,Hubei,subcritical,recirculating,subcritical:0.700;supercritical:0.300,0.0,1933.0,0.0,1.85,2.7577,0.1783,0.3328,0.0,True,30.395110199999998,111.49417899999999,inputs/plants_unit.csv,2025,873.55,False,1.85,2.2448,1.7927,4.309,3.3295,4.2945
P0246,246,H350_245,25,8170.0,2013.76,2053,Inner Mongolia,subcritical,Air,subcritical:0.840;supercritical:0.160,0.0,1950.0,6220.0,0.7232,1.0918,0.1871,0.3438,0.7613,True,45.461377824,119.571302776,inputs/plants_unit.csv,2025,526.39,False,0.7232,0.72,0.6191,1.4061,1.1291,1.6018
P0247,247,H350_246,4,2060.0,2017.0,2057,Shandong,ultra-supercritical,recirculating,ultra-supercritical:0.500;subcritical:0.500,0.0,2060.0,0.0,1.85,2.035,0.1223,0.2532,0.0,True,38.096444999999996,118.9042265,inputs/plants_unit.csv,2025,3.61,False,1.85,1.6013,1.2818,3.4712,2.5626,3.3158
P0248,248,H350_247,22,8390.0,2010.409090909091,2050,Henan,subcritical,recirculating,subcritical:0.636;ultra-supercritical:0.273;supercritical:0.091,660.0,7730.0,0.0,1.732,2.3351,0.1559,0.3002,0.0,True,35.28212610000001,113.55311391818182,inputs/plants_unit.csv,2025,497.49,False,1.732,10.9278,1.5325,19.255,2.8807,3.6833
P0249,249,H350_248,2,600.0,2004.5,2044,Gansu,subcritical,Air,subcritical:1.000,0.0,300.0,300.0,1.11,1.635,0.2,0.36,0.5,True,36.519356,102.86741,inputs/plants_unit.csv,2025,1320.98,False,1.11,1.27,1.105,2.48,2.005,2.535
P0250,250,H350_249,2,600.0,2016.5,2056,Gansu,supercritical,Air,supercritical:1.000,0.0,0.0,600.0,0.37,0.57,0.16,0.31,1.0,True,40.208093,97.359004,inputs/plants_unit.csv,2025,1747.02,False,0.37,0.21,0.16,0.41,0.31,0.72
P0251,251,H350_250,4,1360.0,2013.5,2053,Hebei,subcritical,recirculating,subcritical:0.500;supercritical:0.500,0.0,1360.0,0.0,1.85,2.7,0.1794,0.3343,0.0,True,38.3476141,116.94265595000002,inputs/plants_unit.csv,2025,61.03,False,1.85,2.2482,1.8041,4.3196,3.3463,4.2422
P0252,252,H350_251,2,2090.0,2012.0,2052,Guangxi,ultra-supercritical,once-through,ultra-supercritical:1.000,2090.0,0.0,0.0,0.35,0.35,0.12,0.25,0.0,True,24.73609,111.34667,inputs/plants_unit.csv,2025,309.24,False,0.35,82.8,0.228,143.2,0.344,0.466
P0253,253,H350_252,6,1140.0,2011.0,2051,Guangxi,supercritical,once-through,supercritical:0.500;subcritical:0.500,1050.0,90.0,0.0,0.4684,0.7039,0.1632,0.3139,0.0,True,23.339667000000002,107.50244300000001,inputs/plants_unit.csv,2025,186.04,False,0.4684,82.0639,0.7942,149.0968,1.0711,0.9808
P0254,254,H350_253,2,1320.0,2015.0,2055,Jiangxi,ultra-supercritical,recirculating,ultra-supercritical:1.000,0.0,1320.0,0.0,1.85,2.35,0.12,0.25,0.0,True,27.641968,114.005752,inputs/plants_unit.csv,2025,522.1,False,1.85,1.58,1.26,3.44,2.53,3.62
P0255,255,H350_254,13,4920.0,2014.1538461538462,2054,Anhui,subcritical,recirculating,subcritical:0.385;CFB:0.308;ultra-supercritical:0.308,4640.0,280.0,0.0,0.4354,0.5304,0.135,0.2706,0.0,True,30.56392938461539,117.05617661538457,inputs/plants_unit.csv,2025,349.83,False,0.4354,82.6004,0.4611,142.5799,0.7176,0.7869
P0256,256,H350_255,1,56.0,2020.0,2060,Heilongjiang,subcritical,recirculating,subcritical:1.000,0.0,56.0,0.0,1.85,3.2,0.2,0.36,0.0,True,46.980043,128.065134,inputs/plants_unit.csv,2025,835.18,False,1.85,2.31,2.01,4.51,3.65,4.84
P0257,257,H350_256,2,72.0,2019.5,2059,Inner Mongolia,subcritical,recirculating,subcritical:1.000,0.0,72.0,0.0,1.85,3.2,0.2,0.36,0.0,True,42.970016,122.390042,inputs/plants_unit.csv,2025,223.51,False,1.85,2.31,2.01,4.51,3.65,4.84
P0258,258,H350_257,2,700.0,2016.0,2056,Xinjiang,supercritical,recirculating,supercritical:1.000,0.0,700.0,0.0,1.85,2.7,0.16,0.31,0.0,True,41.821533,84.003586,inputs/plants_unit.csv,2025,2882.18,False,1.85,2.19,1.61,4.14,3.06,4.15
P0259,259,H350_258,9,4380.0,2010.7777777777778,2050,Guizhou,supercritical,recirculating,supercritical:0.556;subcritical:0.444,0.0,4380.0,0.0,1.85,2.4459,0.171,0.3237,0.0,True,26.953804166666668,106.08843133333333,inputs/plants_unit.csv,2025,607.77,False,1.85,2.2229,1.7196,4.2414,3.2216,3.9479
P0260,260,H350_259,4,2660.0,2018.0,2058,Ningxia,subcritical,Air,subcritical:0.500;ultra-supercritical:0.500,0.0,0.0,2660.0,0.37,0.4572,0.1398,0.2773,1.0,True,36.044444,106.291944,inputs/plants_unit.csv,2025,1042.17,False,0.37,0.1698,0.1398,0.3673,0.2773,0.5947
P0261,261,H350_260,2,700.0,2024.0,2064,Xinjiang,supercritical,recirculating,supercritical:1.000,0.0,700.0,0.0,1.85,2.7,0.16,0.31,0.0,True,38.950112,88.32697,inputs/plants_unit.csv,2025,2542.96,False,1.85,2.19,1.61,4.14,3.06,4.15
P0262,262,H350_261,2,1200.0,2012.5,2052,Guizhou,supercritical,recirculating,supercritical:1.000,0.0,1200.0,0.0,1.85,2.35,0.16,0.31,0.0,True,26.6304173,107.5423551,inputs/plants_unit.csv,2025,530.49,False,1.85,2.19,1.61,4.14,3.06,3.8
P0263,263,H350_262,2,700.0,2015.5,2055,Shaanxi,supercritical,Air,supercritical:1.000,0.0,0.0,700.0,0.37,0.57,0.16,0.31,1.0,True,34.258855,108.118848,inputs/plants_unit.csv,2025,972.34,False,0.37,0.21,0.16,0.41,0.31,0.72
P0264,264,H350_263,2,1200.0,2007.0,2047,Sichuan,supercritical,recirculating,supercritical:1.000,0.0,1200.0,0.0,1.85,2.35,0.16,0.31,0.0,True,30.7056052,104.5803369,inputs/plants_unit.csv,2025,1048.01,False,1.85,2.19,1.61,4.14,3.06,3.8
P0265,265,H350_264,2,700.0,2017.0,2057,Gansu,supercritical,recirculating,supercritical:1.000,0.0,700.0,0.0,1.85,2.7,0.16,0.31,0.0,True,37.901104,102.685854,inputs/plants_unit.csv,2025,1305.45,False,1.85,2.19,1.61,4.14,3.06,4.15
P0266,266,H350_265,2,270.0,2021.0,2061,Heilongjiang,subcritical,recirculating,subcritical:1.000,0.0,270.0,0.0,1.85,3.2,0.2,0.36,0.0,True,50.427253,124.169753,inputs/plants_unit.csv,2025,1082.68,False,1.85,2.31,2.01,4.51,3.65,4.84
P0267,267,H350_266,6,4660.0,2014.1666666666667,2054,Hubei,ultra-supercritical,once-through,ultra-supercritical:0.667;subcritical:0.333,4660.0,0.0,0.0,0.35,0.3698,0.1313,0.2656,0.0,True,29.665230000000005,113.87296000000002,inputs/plants_unit.csv,2025,654.15,False,0.35,87.5701,0.3713,151.1186,0.546,0.5445
P0268,268,H350_267,3,90.0,2024.0,2064,Inner Mongolia,CFB,recirculating,CFB:1.000,0.0,90.0,0.0,1.85,3.2,0.2,0.36,0.0,True,41.560504,119.34112499999999,inputs/plants_unit.csv,2025,162.09,False,1.85,2.31,2.01,4.51,3.65,4.84
P0269,269,H350_268,19,15976.0,2015.0526315789473,2055,Guangdong,ultra-supercritical,once-through,ultra-supercritical:0.737;supercritical:0.158;subcritical:0.105,15976.0,0.0,0.0,0.35,0.3691,0.1275,0.2609,0.0,False,23.12340687368421,116.60407514736842,inputs/plants_unit.csv,2025,5.73,True,0.0,0.0,0.0,0.0,0.0,0.3691
P0270,270,H350_269,2,600.0,2012.0,2052,Xinjiang,subcritical,recirculating,subcritical:1.000,0.0,600.0,0.0,1.85,2.7,0.2,0.36,0.0,True,46.6088,86.5936,inputs/plants_unit.csv,2025,2675.02,False,1.85,2.31,2.01,4.51,3.65,4.34
P0271,271,H350_270,2,600.0,2009.5,2049,Guangdong,subcritical,recirculating,subcritical:1.000,0.0,600.0,0.0,1.85,2.7,0.2,0.36,0.0,True,25.25886,113.06552,inputs/plants_unit.csv,2025,280.82,False,1.85,2.31,2.01,4.51,3.65,4.34
P0272,272,H350_271,2,1320.0,2025.0,2065,Qinghai,ultra-supercritical,recirculating,ultra-supercritical:1.000,0.0,1320.0,0.0,1.85,2.35,0.12,0.25,0.0,True,36.416667,94.883333,inputs/plants_unit.csv,2025,2020.21,False,1.85,1.58,1.26,3.44,2.53,3.62
P0273,273,H350_272,2,600.0,2011.0,2051,Fujian,subcritical,once-through,subcritical:1.000,600.0,0.0,0.0,0.35,0.49,0.2,0.36,0.0,True,26.00357,117.37926,inputs/plants_unit.csv,2025,168.45,False,0.35,116.48,1.24,199.11,1.77,1.02
P0274,274,H350_273,4,1400.0,2019.0,2059,Hebei,supercritical,recirculating,supercritical:0.500;ultra-supercritical:0.500,0.0,1400.0,0.0,1.85,2.7,0.14,0.28,0.0,True,38.74469,116.15334,inputs/plants_unit.csv,2025,121.45,False,1.85,1.885,1.435,3.79,2.795,4.06
P0275,275,H350_274,8,3620.0,2014.125,2054,Gansu,subcritical,Air,subcritical:0.750;ultra-supercritical:0.250,0.0,2000.0,1620.0,1.1877,1.3791,0.1558,0.2992,0.4475,True,38.433599375,102.157971575,inputs/plants_unit.csv,2025,1343.9,False,1.1877,0.9759,0.7856,2.1019,1.5589,2.1524
P0276,276,H350_275,2,600.0,2012.5,2052,Xinjiang,subcritical,recirculating,subcritical:1.000,0.0,600.0,0.0,1.85,2.7,0.2,0.36,0.0,True,42.82463,87.914977,inputs/plants_unit.csv,2025,2545.67,False,1.85,2.31,2.01,4.51,3.65,4.34
P0277,277,H350_276,2,700.0,2016.0,2056,Guangxi,supercritical,once-through,supercritical:1.000,700.0,0.0,0.0,0.35,0.49,0.16,0.31,0.0,True,24.4560027,109.6934879,inputs/plants_unit.csv,2025,298.33,False,0.35,88.9,0.69,161.49,0.85,0.65
P0278,278,H350_277,5,1620.0,2020.0,2060,Inner Mongolia,subcritical,recirculating,subcritical:0.600;ultra-supercritical:0.400,0.0,300.0,1320.0,0.6441,0.9919,0.1348,0.2704,0.8148,True,39.085098599999995,109.47955440000001,inputs/plants_unit.csv,2025,704.67,False,0.6441,0.55,0.47,1.1122,0.8796,1.4015
P0279,279,H350_278,2,1200.0,2007.0,2047,Guangxi,supercritical,once-through,supercritical:1.000,1200.0,0.0,0.0,0.35,0.42,0.16,0.31,0.0,True,23.1119444,109.7658333,inputs/plants_unit.csv,2025,149.95,False,0.35,88.9,0.69,161.49,0.85,0.58
P0280,280,H350_279,2,1320.0,2026.0,2066,Anhui,ultra-supercritical,recirculating,ultra-supercritical:1.000,0.0,1320.0,0.0,1.85,2.35,0.12,0.25,0.0,True,32.9337496,117.6878713,inputs/plants_unit.csv,2025,249.79,False,1.85,1.58,1.26,3.44,2.53,3.62
P0281,281,H350_280,4,2020.0,2019.75,2059,Xinjiang,ultra-supercritical,recirculating,ultra-supercritical:0.500;supercritical:0.500,0.0,2020.0,0.0,1.85,2.4713,0.1339,0.2708,0.0,True,45.545463850000004,85.0218233,inputs/plants_unit.csv,2025,2789.51,False,1.85,1.7914,1.3813,3.6826,2.7137,3.8037
P0282,282,H350_281,5,810.0,2016.4,2056,Shandong,subcritical,recirculating,subcritical:0.600;supercritical:0.400,0.0,810.0,0.0,1.85,2.7679,0.1654,0.3168,0.0,True,35.706305799999996,118.7059434,inputs/plants_unit.csv,2025,78.42,False,1.85,2.2063,1.6643,4.1902,3.1401,4.2437
P0283,283,H350_282,2,1320.0,2023.0,2063,Hubei,supercritical,once-through,supercritical:1.000,1320.0,0.0,0.0,0.35,0.42,0.16,0.31,0.0,True,31.640073,113.522017,inputs/plants_unit.csv,2025,644.06,False,0.35,88.9,0.69,161.49,0.85,0.58
P0284,284,H350_283,34,8800.0,2014.1176470588234,2054,Shandong,subcritical,recirculating,subcritical:0.882;supercritical:0.059;ultra-supercritical:0.059,4850.0,3950.0,0.0,1.0233,1.5014,0.182,0.336,0.0,True,38.10652717647059,117.91056765294118,inputs/plants_unit.csv,2025,0.12,True,0.8304,1.0369,0.9022,2.0244,1.6384,2.2376
P0285,285,H350_284,4,1200.0,2000.5,2040,Yunnan,subcritical,recirculating,subcritical:1.000,0.0,1200.0,0.0,1.85,2.7,0.2,0.36,0.0,True,25.6622058,104.0667928,inputs/plants_unit.csv,2025,607.74,False,1.85,2.31,2.01,4.51,3.65,4.34
P0286,286,H350_285,4,1500.0,2007.75,2047,Jiangxi,subcritical,recirculating,subcritical:0.500;ultra-supercritical:0.500,0.0,1500.0,0.0,1.85,2.4067,0.1253,0.2573,0.0,True,28.81613945,115.93789709999999,inputs/plants_unit.csv,2025,430.64,False,1.85,1.6287,1.31,3.5113,2.6047,3.7014
P0287,287,H350_286,2,1320.0,2009.0,2049,Gansu,supercritical,recirculating,supercritical:1.000,0.0,1320.0,0.0,1.85,2.35,0.16,0.31,0.0,True,37.232754,104.169048,inputs/plants_unit.csv,2025,1189.58,False,1.85,2.19,1.61,4.14,3.06,3.8
P0288,288,H350_287,2,1320.0,2025.5,2065,Inner Mongolia,ultra-supercritical,recirculating,ultra-supercritical:1.000,0.0,1320.0,0.0,1.85,2.35,0.12,0.25,0.0,True,44.018566,113.180878,inputs/plants_unit.csv,2025,668.91,False,1.85,1.58,1.26,3.44,2.53,3.62
P0289,289,H350_288,4,510.0,2008.0,2048,Inner Mongolia,subcritical,recirculating,subcritical:0.750;supercritical:0.250,0.0,160.0,350.0,0.8343,1.3951,0.1725,0.3257,0.6863,True,49.283636,120.835657,inputs/plants_unit.csv,2025,935.96,False,0.8343,0.8688,0.7404,1.6963,1.3578,2.0125
P0290,290,H350_289,6,1860.0,2006.1666666666667,2046,Guizhou,subcritical,recirculating,subcritical:1.000,0.0,1860.0,0.0,1.85,2.5968,0.2,0.36,0.0,True,28.292399333333332,106.24904266666665,inputs/plants_unit.csv,2025,740.84,False,1.85,2.31,2.01,4.51,3.65,4.2368
P0291,291,H350_290,4,970.0,2011.5,2051,Shanxi,subcritical,recirculating,subcritical:0.500;supercritical:0.500,0.0,270.0,700.0,0.782,1.3021,0.1711,0.3239,0.7216,True,38.460446499999996,112.75008345,inputs/plants_unit.csv,2025,421.37,False,0.782,0.7945,0.6749,1.5512,1.2397,1.8669
P0292,292,H350_291,2,600.0,2005.5,2045,Chongqing,subcritical,recirculating,subcritical:1.000,0.0,600.0,0.0,1.85,2.7,0.2,0.36,0.0,True,31.269167,108.456944,inputs/plants_unit.csv,2025,1035.33,False,1.85,2.31,2.01,4.51,3.65,4.34
P0293,293,H350_292,3,200.0,2008.0,2048,Chongqing,subcritical,recirculating,subcritical:1.000,0.0,200.0,0.0,1.85,3.2,0.2,0.36,0.0,True,29.0363,105.85501600000002,inputs/plants_unit.csv,2025,831.25,False,1.85,2.31,2.01,4.51,3.65,4.84
P0294,294,H350_293,2,1320.0,2010.5,2050,Jiangxi,ultra-supercritical,recirculating,ultra-supercritical:1.000,660.0,660.0,0.0,1.1,1.385,0.12,0.25,0.0,True,29.18719,117.08502,inputs/plants_unit.csv,2025,368.31,False,1.1,42.19,0.744,73.32,1.437,2.078
P0295,295,H350_294,9,3075.0,2008.3333333333333,2048,Guangdong,subcritical,recirculating,subcritical:0.556;supercritical:0.444,1900.0,1175.0,0.0,0.9232,1.3909,0.1753,0.3291,0.0,True,23.012968666666666,112.89723415555555,inputs/plants_unit.csv,2025,63.7,False,0.9232,55.8128,1.1944,101.5058,1.9199,2.1164
P0296,296,H350_295,6,3940.0,2011.8333333333333,2051,Henan,ultra-supercritical,recirculating,ultra-supercritical:0.667;subcritical:0.333,0.0,3940.0,0.0,1.85,2.2274,0.1326,0.2673,0.0,True,32.109018,114.140877,inputs/plants_unit.csv,2025,565.54,False,1.85,1.6949,1.378,3.6084,2.7062,3.5556
P0297,297,H350_296,2,2000.0,2026.0,2066,Jiangxi,ultra-supercritical,recirculating,ultra-supercritical:1.000,0.0,2000.0,0.0,1.85,2.0,0.12,0.25,0.0,True,28.28488,117.857259,inputs/plants_unit.csv,2025,241.91,False,1.85,1.58,1.26,3.44,2.53,3.27
P0298,298,H350_297,6,1000.0,2012.5,2052,Xinjiang,subcritical,recirculating,subcritical:1.000,0.0,1000.0,0.0,1.85,3.2,0.2,0.36,0.0,True,44.087246,88.51703900000001,inputs/plants_unit.csv,2025,2498.38,False,1.85,2.31,2.01,4.51,3.65,4.84
P0299,299,H350_298,10,520.0,2017.6,2057,Liaoning,subcritical,recirculating,subcritical:1.000,0.0,520.0,0.0,1.85,3.2,0.2,0.36,0.0,True,39.574197000000005,121.25473600000001,inputs/plants_unit.csv,2025,0.59,False,1.85,2.31,2.01,4.51,3.65,4.84
P0300,300,H350_299,2,1320.0,2025.0,2065,Guangxi,ultra-supercritical,once-through,ultra-supercritical:1.000,1320.0,0.0,0.0,0.35,0.42,0.12,0.25,0.0,True,22.494869,107.555455,inputs/plants_unit.csv,2025,113.81,False,0.35,82.8,0.228,143.2,0.344,0.536
P0301,301,H350_300,2,64.0,2025.5,2065,Jiangsu,CFB,recirculating,CFB:1.000,0.0,64.0,0.0,1.85,3.2,0.2,0.36,0.0,True,31.487864,119.303398,inputs/plants_unit.csv,2025,165.4,False,1.85,2.31,2.01,4.51,3.65,4.84
P0302,302,H350_301,2,700.0,2023.0,2063,Xinjiang,supercritical,recirculating,supercritical:1.000,0.0,700.0,0.0,1.85,2.7,0.16,0.31,0.0,True,41.720435,81.66835,inputs/plants_unit.csv,2025,3084.76,False,1.85,2.19,1.61,4.14,3.06,4.15
P0303,303,H350_302,4,1300.0,2008.5,2048,Henan,subcritical,recirculating,subcritical:1.000,0.0,1300.0,0.0,1.85,2.7,0.2,0.36,0.0,True,32.9569897,114.0485942,inputs/plants_unit.csv,2025,525.29,False,1.85,2.31,2.01,4.51,3.65,4.34
P0304,304,H350_303,2,100.0,2023.0,2063,Inner Mongolia,subcritical,recirculating,subcritical:1.000,0.0,100.0,0.0,1.85,3.2,0.2,0.36,0.0,True,41.913656,101.042068,inputs/plants_unit.csv,2025,1449.67,False,1.85,2.31,2.01,4.51,3.65,4.84
P0305,305,H350_304,2,300.0,2013.0,2053,Inner Mongolia,subcritical,recirculating,subcritical:1.000,0.0,300.0,0.0,1.85,3.2,0.2,0.36,0.0,True,44.562956,117.630486,inputs/plants_unit.csv,2025,503.43,False,1.85,2.31,2.01,4.51,3.65,4.84
P0306,306,H350_305,2,660.0,2016.0,2056,Inner Mongolia,subcritical,Air,subcritical:1.000,0.0,0.0,660.0,0.37,0.57,0.2,0.36,1.0,True,39.91998,109.115512,inputs/plants_unit.csv,2025,743.3,False,0.37,0.23,0.2,0.45,0.36,0.73
P0307,307,H350_306,4,4000.0,2024.75,2064,Hunan,ultra-supercritical,once-through,ultra-supercritical:1.000,4000.0,0.0,0.0,0.35,0.35,0.12,0.25,0.0,True,28.935746,113.46539299999999,inputs/plants_unit.csv,2025,656.76,False,0.35,82.8,0.228,143.2,0.344,0.466
P0308,308,H350_307,2,270.0,2007.0,2047,Qinghai,subcritical,recirculating,subcritical:1.000,0.0,270.0,0.0,1.85,3.2,0.2,0.36,0.0,True,36.974299,100.9098322,inputs/plants_unit.csv,2025,1478.98,False,1.85,2.31,2.01,4.51,3.65,4.84
P0309,309,H350_308,4,2000.0,2019.25,2059,Inner Mongolia,ultra-supercritical,Air,ultra-supercritical:0.500;subcritical:0.250;supercritical:0.250,0.0,0.0,2000.0,0.37,0.5172,0.1402,0.2786,1.0,True,44.97107,121.41631999999998,inputs/plants_unit.csv,2025,445.73,False,0.37,0.1737,0.1402,0.3704,0.2786,0.6556
P0310,310,H350_309,4,2640.0,2022.25,2062,Shaanxi,ultra-supercritical,Air,ultra-supercritical:1.000,0.0,0.0,2640.0,0.37,0.49,0.12,0.25,1.0,True,33.807099,110.0629,inputs/plants_unit.csv,2025,850.3,False,0.37,0.15,0.12,0.34,0.25,0.62
P0311,311,H350_310,2,1320.0,2015.0,2055,Hunan,ultra-supercritical,once-through,ultra-supercritical:1.000,1320.0,0.0,0.0,0.35,0.42,0.12,0.25,0.0,True,29.031,111.7,inputs/plants_unit.csv,2025,721.3,False,0.35,82.8,0.228,143.2,0.344,0.536
P0312,312,H350_311,2,600.0,2014.0,2054,Shanxi,subcritical,recirculating,subcritical:1.000,0.0,600.0,0.0,1.85,2.7,0.2,0.36,0.0,True,35.590983,111.376042,inputs/plants_unit.csv,2025,639.75,False,1.85,2.31,2.01,4.51,3.65,4.34
P0313,313,H350_312,4,800.0,2014.0,2054,Xinjiang,subcritical,recirculating,subcritical:0.500;supercritical:0.500,0.0,800.0,0.0,1.85,2.7625,0.165,0.3162,0.0,True,39.895939,78.967921,inputs/plants_unit.csv,2025,3353.57,False,1.85,2.205,1.66,4.1862,3.1338,4.2363
P0314,314,H350_313,2,1200.0,2019.0,2059,Inner Mongolia,supercritical,Air,supercritical:1.000,0.0,0.0,1200.0,0.37,0.49,0.16,0.31,1.0,True,40.27631,112.162201,inputs/plants_unit.csv,2025,498.33,False,0.37,0.21,0.16,0.41,0.31,0.64
P0315,315,H350_314,10,4820.0,2009.9,2049,Jiangxi,subcritical,once-through,subcritical:0.400;supercritical:0.200;ultra-supercritical:0.200;CFB:0.200,4760.0,60.0,0.0,0.3687,0.4453,0.1552,0.2998,0.0,True,28.160454680000004,115.69073736,inputs/plants_unit.csv,2025,420.1,False,0.3687,93.0729,0.6699,162.5615,0.9345,0.7099
P0316,316,H350_315,2,1200.0,2016.0,2056,Chongqing,supercritical,recirculating,supercritical:1.000,0.0,1200.0,0.0,1.85,2.35,0.16,0.31,0.0,True,31.118822,109.447256,inputs/plants_unit.csv,2025,1007.62,False,1.85,2.19,1.61,4.14,3.06,3.8
P0317,317,H350_316,3,1370.0,2021.0,2061,Jiangsu,ultra-supercritical,once-through,ultra-supercritical:0.667;CFB:0.333,1370.0,0.0,0.0,0.35,0.4309,0.1229,0.254,0.0,True,33.839984,118.36866000000002,inputs/plants_unit.csv,2025,133.19,False,0.35,84.0292,0.2649,145.2405,0.396,0.562
P0318,318,H350_317,4,550.0,2001.0,2041,Jilin,subcritical,recirculating,subcritical:1.000,0.0,550.0,0.0,1.85,2.8818,0.2,0.36,0.0,True,43.15431715,124.4014418,inputs/plants_unit.csv,2025,324.07,False,1.85,2.31,2.01,4.51,3.65,4.5218
P0319,319,H350_318,2,700.0,2015.5,2055,Inner Mongolia,subcritical,recirculating,subcritical:1.000,0.0,700.0,0.0,1.85,2.7,0.2,0.36,0.0,True,40.86604,113.747689,inputs/plants_unit.csv,2025,395.96,False,1.85,2.31,2.01,4.51,3.65,4.34
P0320,320,H350_319,2,300.0,2023.0,2063,Guizhou,CFB,recirculating,CFB:1.000,0.0,300.0,0.0,1.85,3.2,0.2,0.36,0.0,True,25.226875,107.489232,inputs/plants_unit.csv,2025,379.84,False,1.85,2.31,2.01,4.51,3.65,4.84
P0321,321,H350_320,2,660.0,2009.0,2049,Jilin,subcritical,recirculating,subcritical:1.000,0.0,660.0,0.0,1.85,2.7,0.2,0.36,0.0,True,42.8720236,125.1600082,inputs/plants_unit.csv,2025,311.94,False,1.85,2.31,2.01,4.51,3.65,4.34
