biomass_node_id,province_id,province_name,longitude,latitude,available_gj,biomass_supply_gj,biomass_supply_tonnes_equiv,unit,mass_conversion_gj_per_tonne,base_cost_cny_per_gj,low_cost_cny_per_gj,high_cost_cny_per_gj,match_rule,competition_scope,buffer_km,aggregation_cell_deg,land_competition_included,source,year_basis
B07836,21,青海省,98.12122181661843,37.15493802522146,18292.155093790145,18292.155093790145,1219.4770062526763,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07837,21,青海省,98.1531830685273,37.31226832036373,8768.251025893785,8768.251025893785,584.550068392919,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07838,21,青海省,98.02000000000001,37.525,796.780036693095,796.780036693095,53.118669112873,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07839,21,青海省,98.17500242959103,38.584995140817966,794.6261141004143,794.6261141004143,52.97507427336095,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07840,21,青海省,98.1750020189883,38.807498808092475,1588.1436564750375,1588.1436564750375,105.8762437650025,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07841,21,青海省,98.465,34.355000000000004,399.18859144925835,399.18859144925835,26.61257276328389,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07842,21,青海省,98.385,35.415,399.3257880452713,399.3257880452713,26.621719203018085,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07843,21,青海省,98.35199989645571,35.67599898089302,3992.9678491430664,3992.9678491430664,266.1978566095378,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07844,21,青海省,98.33000018582935,35.7780767340165,2076.2525808501073,2076.2525808501073,138.41683872334048,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07845,21,青海省,98.3749986430919,36.18954370453216,14050.743563036252,14050.743563036252,936.7162375357501,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07846,21,青海省,98.35138138105096,36.37410974112748,57024.434893115686,57024.434893115686,3801.628992874379,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07847,21,青海省,98.3830450933936,36.62248866296311,70661.00674085417,70661.00674085417,4710.733782723611,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07848,21,青海省,98.39893826639474,36.94355201482967,50376.91421285219,50376.91421285219,3358.4609475234797,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07849,21,青海省,98.4195434179963,37.14125641935081,21767.880777551745,21767.880777551745,1451.192051836783,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07850,21,青海省,98.39031767538764,37.318822699874474,14985.543856992666,14985.543856992666,999.0362571328444,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07851,21,青海省,98.45500000000001,38.455,794.9344053391013,794.9344053391013,52.995627022606755,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07852,21,青海省,98.37996781986342,38.614969352250874,794.550425676837,794.550425676837,52.9700283784558,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07853,21,青海省,98.33812448092466,38.87811048075755,6351.094658632758,6351.094658632758,423.40631057551724,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07854,21,青海省,98.6550000482385,34.17500009647703,1596.4999469567165,1596.4999469567165,106.43332979711444,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07855,21,青海省,98.60833306963102,34.30833340867685,1197.519735451242,1197.519735451242,79.8346490300828,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07856,21,青海省,98.6716665773824,35.14944453392738,3593.9638753758627,3593.9638753758627,239.59759169172418,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07857,21,青海省,98.645,35.364999999999995,399.32846934880445,399.32846934880445,26.621897956586963,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07858,21,青海省,98.61500003361161,35.682999977484485,1996.480786714426,1996.480786714426,133.09871911429505,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07859,21,青海省,98.52499988476346,35.77899981562153,1996.3958393001765,1996.3958393001765,133.0930559533451,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07860,21,青海省,98.56006471619386,36.1546137000417,12454.434232572365,12454.434232572365,830.2956155048244,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07861,21,青海省,98.60352205500936,36.38203087767869,6465.348324553662,6465.348324553662,431.02322163691076,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07862,21,青海省,98.61443330793176,36.68839445912739,4228.905406225305,4228.905406225305,281.927027081687,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07863,21,青海省,98.63776558145207,36.93913320081965,65302.010975103236,65302.010975103236,4353.467398340215,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07864,21,青海省,98.63277167487522,37.06958103954266,49373.742777218664,49373.742777218664,3291.5828518145777,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07865,21,青海省,98.5299987056523,37.35498952393386,1594.0961558491351,1594.0961558491351,106.27307705660901,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07866,21,青海省,98.69000081118017,37.651991813430335,3982.8172128457395,3982.8172128457395,265.5211475230493,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07867,21,青海省,98.64055842653772,38.71166345032876,3574.417033549221,3574.417033549221,238.2944689032814,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07868,21,青海省,98.59900060042948,38.780998634459685,1985.3493398852713,1985.3493398852713,132.3566226590181,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07869,21,青海省,98.93833515325728,33.8916708716864,1197.0016215639537,1197.0016215639537,79.80010810426357,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07870,21,青海省,98.95083547415129,34.13250623916224,4789.285886570622,4789.285886570622,319.2857257713748,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07871,21,青海省,98.92540111109582,34.39620190454772,9980.027226871627,9980.027226871627,665.3351484581085,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07872,21,青海省,98.83423079888624,35.166538684380384,5191.285410797662,5191.285410797662,346.08569405317746,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07873,21,青海省,98.88000056290365,35.33999936204253,798.6562677568432,798.6562677568432,53.24375118378955,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07874,21,青海省,98.855,35.695,399.2942152264962,399.2942152264962,26.61961434843308,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07875,21,青海省,98.81932558692854,35.96716148896215,2954.3477039418535,2954.3477039418535,196.95651359612356,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07876,21,青海省,98.94110415502651,36.46772674503089,6145.52341923766,6145.52341923766,409.7015612825107,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07877,21,青海省,98.89757381612682,36.5707171293976,22341.473292270955,22341.473292270955,1489.4315528180637,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07878,21,青海省,98.83630322732027,36.908017849309296,41691.51808633969,41691.51808633969,2779.4345390893127,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07879,21,青海省,98.84509155134722,37.09726221375775,17224.23168625607,17224.23168625607,1148.2821124170712,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07880,21,青海省,98.91166136050553,37.40166136050552,1195.4655271856032,1195.4655271856032,79.69770181237354,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07881,21,青海省,98.95833680950025,37.6016623436281,1194.9762109443848,1194.9762109443848,79.66508072962566,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07882,21,青海省,98.78499999999998,38.625,397.26479163844874,397.26479163844874,26.48431944256325,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07883,21,青海省,99.10249648183354,33.933753608882704,3192.166885969114,3192.166885969114,212.81112573127427,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07884,21,青海省,99.11722175896135,34.16093063766499,21552.409007598508,21552.409007598508,1436.8272671732338,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07885,21,青海省,99.12628113395506,34.363977505881444,15568.43935361112,15568.43935361112,1037.895956907408,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07886,21,青海省,99.04166649530629,34.54166726529691,1197.7261222092022,1197.7261222092022,79.84840814728015,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07887,21,青海省,99.18499951560692,34.89833448712119,5989.634702804311,5989.634702804311,399.30898018695405,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07888,21,青海省,99.1925999107372,35.03460005471325,9983.080514411733,9983.080514411733,665.5387009607822,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07889,21,青海省,99.03499999999998,35.785,399.27803825696174,399.27803825696174,26.61853588379745,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07890,21,青海省,99.08500000000001,36.245000000000005,638.6395354831118,638.6395354831118,42.57596903220745,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07891,21,青海省,99.19188123011047,36.45591333406846,38254.18625983649,38254.18625983649,2550.2790839890995,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07892,21,青海省,99.16747650632908,36.52346123533781,7093.039533092118,7093.039533092118,472.86930220614124,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07893,21,青海省,99.14602289848601,36.883543235217196,34205.88627749482,34205.88627749482,2280.392418499655,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07894,21,青海省,99.13077673077481,37.121176183479434,49278.46336940736,49278.46336940736,3285.230891293824,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07895,21,青海省,99.1196889681266,37.4135283141764,18279.315765808064,18279.315765808064,1218.6210510538708,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07896,21,青海省,99.12052140531011,37.58199519504274,28441.604583911394,28441.604583911394,1896.1069722607597,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07897,21,青海省,99.35499378759077,32.92700313869023,1991.8115117892398,1991.8115117892398,132.78743411928266,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07898,21,青海省,99.40749813240684,33.39000155245052,1594.8430129528413,1594.8430129528413,106.32286753018941,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07899,21,青海省,99.35333114597923,34.08000294102802,4789.034351144575,4789.034351144575,319.2689567429717,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07900,21,青海省,99.27000024951147,34.325002994137506,798.3563359826281,798.3563359826281,53.223755732175206,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07901,21,青海省,99.33031274250823,34.91125164534603,12777.928833337686,12777.928833337686,851.8619222225124,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07902,21,青海省,99.40086492743973,35.10312074619096,53110.47674315752,53110.47674315752,3540.6984495438346,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07903,21,青海省,99.4058511887374,35.343297539564794,18768.448359289752,18768.448359289752,1251.2298906193168,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07904,21,青海省,99.48999999123022,35.62999999123023,798.608138093095,798.608138093095,53.24054253953967,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07905,21,青海省,99.38700006305557,35.86099978380944,1996.3102847099053,1996.3102847099053,133.08735231399368,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07906,21,青海省,99.49000006227098,36.159999813187,798.358279634481,798.358279634481,53.2238853089654,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07907,21,青海省,99.30445620119582,36.456839962431175,41258.169636366125,41258.169636366125,2750.5446424244083,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07908,21,青海省,99.38569336870704,36.63958305439466,66155.85605072652,66155.85605072652,4410.390403381768,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07909,21,青海省,99.428005144046,36.90552375240072,36134.076370346935,36134.076370346935,2408.9384246897957,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07910,21,青海省,99.41819597181244,37.070428881956,31419.712409026935,31419.712409026935,2094.647493935129,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07911,21,青海省,99.36571638110044,37.45159004423689,14503.553936018057,14503.553936018057,966.9035957345371,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07912,21,青海省,99.40238949949402,37.625445480273875,29633.84810482241,29633.84810482241,1975.5898736548272,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07913,21,青海省,99.39900014969164,37.82099985030835,3185.040939860461,3185.040939860461,212.33606265736407,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07914,21,青海省,99.48732598142031,38.421739595383045,5697.667942327268,5697.667942327268,379.8445294884845,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07915,21,青海省,99.66703464840855,32.84574568475382,21507.82566398773,21507.82566398773,1433.8550442658486,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07916,21,青海省,99.650590490437,33.600443748914074,5424.2702347578415,5424.2702347578415,361.61801565052275,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07917,21,青海省,99.70105891683636,33.880158633502795,13166.818582158001,13166.818582158001,877.7879054772001,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07918,21,青海省,99.67240279341812,34.097476172309186,6465.302509835628,6465.302509835628,431.02016732237524,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07919,21,青海省,99.67642903920358,34.47642876893711,5589.148116276744,5589.148116276744,372.6098744184496,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07920,21,青海省,99.66999999415751,34.6296690656819,23955.740860047565,23955.740860047565,1597.0493906698377,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07921,21,青海省,99.68300023579852,34.828112417526796,17968.469629155054,17968.469629155054,1197.8979752770035,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07922,21,青海省,99.63657132192814,35.13626632336438,104735.81941045179,104735.81941045179,6982.387960696786,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07923,21,青海省,99.67397278441838,35.27780986732316,29605.222219412815,29605.222219412815,1973.6814812941877,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07924,21,青海省,99.70400040550129,35.57599964087201,3993.1089263401973,3993.1089263401973,266.20726175601317,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07925,21,青海省,99.55050850271708,35.80949149728295,2832.99378023029,2832.99378023029,188.86625201535267,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07926,21,青海省,99.63811918341386,36.14644801491695,16927.742512485747,16927.742512485747,1128.5161674990497,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07927,21,青海省,99.66368235186917,36.317374585464506,50311.49346592178,50311.49346592178,3354.0995643947854,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07928,21,青海省,99.68139053953111,36.69663028283816,14223.078900276721,14223.078900276721,948.2052600184481,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07929,21,青海省,99.58797569681579,36.831651170667044,32468.35138800146,32468.35138800146,2164.5567592000975,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07930,21,青海省,99.60220657649997,37.06780779195936,94867.9598569077,94867.9598569077,6324.53065712718,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07931,21,青海省,99.68833304191226,37.30833316680701,1195.6806245228272,1195.6806245228272,79.71204163485514,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B07932,21,青海省,99.67473543054601,38.216032130401814,23864.03930413247,23864.03930413247,1590.9359536088314,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
