plant_count,plant_id,plant_index,plant_province_name,biomass_node_id,biomass_node_province_name,distance_km,distance_rank,base_cost_cny_per_gj,low_cost_cny_per_gj,high_cost_cny_per_gj,base_delivered_cost_cny_per_gj,match_rule,buffer_km,source,year_basis
350,P0230,230,Inner Mongolia,B06455,内蒙古自治区,69.913,14,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06480,内蒙古自治区,72.551,15,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06499,内蒙古自治区,79.882,16,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06507,内蒙古自治区,85.148,17,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06508,内蒙古自治区,88.614,18,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06483,内蒙古自治区,90.758,19,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06515,内蒙古自治区,91.945,20,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06509,内蒙古自治区,94.634,21,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06466,内蒙古自治区,95.435,22,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06454,内蒙古自治区,96.339,23,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06516,内蒙古自治区,97.494,24,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06472,内蒙古自治区,104.053,25,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06445,内蒙古自治区,107.973,26,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06517,内蒙古自治区,108.719,27,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06514,内蒙古自治区,110.563,28,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06437,内蒙古自治区,111.951,29,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06426,内蒙古自治区,113.343,30,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06461,内蒙古自治区,113.831,31,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06530,内蒙古自治区,117.074,32,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06453,内蒙古自治区,118.269,33,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06487,内蒙古自治区,119.607,34,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06518,内蒙古自治区,123.17,35,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06531,内蒙古自治区,124.773,36,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06497,内蒙古自治区,126.702,37,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06532,内蒙古自治区,128.113,38,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06449,内蒙古自治区,130.881,39,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06475,内蒙古自治区,131.733,40,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06519,内蒙古自治区,132.126,41,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06533,内蒙古自治区,133.132,42,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06547,内蒙古自治区,133.437,43,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06479,内蒙古自治区,134.168,44,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06471,内蒙古自治区,134.26,45,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06460,内蒙古自治区,135.119,46,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06529,内蒙古自治区,136.476,47,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06444,内蒙古自治区,136.678,48,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06506,内蒙古自治区,137.389,49,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06534,内蒙古自治区,138.947,50,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06486,内蒙古自治区,139.846,51,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06427,内蒙古自治区,140.097,52,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06448,内蒙古自治区,140.21,53,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06546,内蒙古自治区,141.167,54,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06528,内蒙古自治区,143.483,55,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06500,内蒙古自治区,143.49,56,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06452,内蒙古自治区,145.004,57,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06496,内蒙古自治区,145.07,58,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0230,230,Inner Mongolia,B06548,内蒙古自治区,147.079,59,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00378,福建省,14.495,1,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00361,福建省,18.782,2,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00377,福建省,20.555,3,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00360,福建省,23.937,4,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00395,福建省,36.071,5,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00394,福建省,38.152,6,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00379,福建省,38.892,7,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00362,福建省,40.723,8,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00346,福建省,40.77,9,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00345,福建省,44.328,10,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00376,福建省,46.867,11,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00359,福建省,48.29,12,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00396,福建省,51.202,13,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00347,福建省,54.999,14,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00393,福建省,56.871,15,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00412,福建省,61.181,16,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00344,福建省,62.174,17,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00411,福建省,64.131,18,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00333,福建省,66.093,19,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00363,福建省,66.125,20,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00380,福建省,66.595,21,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00332,福建省,68.166,22,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00413,福建省,70.948,23,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00358,福建省,74.045,24,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00397,福建省,74.574,25,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00375,福建省,74.766,26,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00334,福建省,75.705,27,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00410,福建省,76.176,28,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00348,福建省,78.729,29,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00331,福建省,79.325,30,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00392,福建省,81.25,31,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00343,福建省,82.124,32,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00428,福建省,86.555,33,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00427,福建省,86.914,34,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00414,福建省,89.844,35,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00325,福建省,91.495,36,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B01485,广东省,91.964,37,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00335,福建省,92.98,38,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00324,福建省,93.026,39,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00330,福建省,93.485,40,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00429,福建省,93.586,41,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00381,福建省,94.853,42,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00409,福建省,95.844,43,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00364,福建省,96.005,44,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00426,福建省,96.663,45,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00326,福建省,98.969,46,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00398,福建省,99.657,47,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00323,福建省,99.861,48,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00374,福建省,100.813,49,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00322,福建省,102.029,50,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00357,福建省,102.397,51,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B01478,广东省,102.466,52,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00349,福建省,102.788,53,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00342,福建省,103.885,54,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00391,福建省,107.13,55,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00430,福建省,108.168,56,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B01470,广东省,108.937,57,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00327,福建省,110.087,58,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00415,福建省,110.831,59,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00444,福建省,111.211,60,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00425,福建省,111.289,61,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00443,福建省,111.726,62,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B01484,广东省,112.89,63,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00336,福建省,114.596,64,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00319,福建省,115.746,65,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00445,福建省,116.174,66,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B01469,广东省,116.894,67,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00408,福建省,117.057,68,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00318,福建省,117.242,69,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00320,福建省,117.564,70,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B01477,广东省,119.463,71,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00442,福建省,120.505,72,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00382,福建省,121.362,73,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00317,福建省,122.311,74,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00365,福建省,122.446,75,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00321,福建省,123.975,76,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00328,福建省,124.862,77,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B05529,江西省,125.617,78,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00399,福建省,126.723,79,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00431,福建省,126.749,80,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00350,福建省,128.071,81,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B01461,广东省,128.362,82,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B00446,福建省,128.43,83,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0231,231,Fujian,B05510,江西省,128.651,84,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
